epoch,step,train_loss,val_auroc,val_f1,val_loss
0,49,0.20595966279506683,,,
0,99,0.16961511969566345,,,
0,149,0.11813346296548843,,,
0,175,,0.9293513298034668,0.0,0.11550033837556839
1,199,0.12913455069065094,,,
1,249,0.09454678744077682,,,
1,299,0.14058299362659454,,,
1,349,0.12923654913902283,,,
1,351,,0.9425742030143738,0.0,0.10684796422719955
2,399,0.08936500549316406,,,
2,449,0.08000402897596359,,,
2,499,0.0722435936331749,,,
2,527,,0.9449735879898071,0.0,0.10553523898124695
3,549,0.08992127329111099,,,
3,599,0.12005604058504105,,,
3,649,0.12913770973682404,,,
3,699,0.17958304286003113,,,
3,703,,0.9446760416030884,0.0,0.10536371916532516
4,749,0.1169922724366188,,,
4,799,0.08833041042089462,,,
4,849,0.0988730937242508,,,
4,879,,0.9450956583023071,0.0,0.10507690161466599
5,899,0.14414027333259583,,,
5,949,0.10634271800518036,,,
5,999,0.10642433911561966,,,
5,1049,0.09481565654277802,,,
5,1055,,0.9450346231460571,0.0,0.10545942187309265
6,1099,0.12359081208705902,,,
6,1149,0.12457776069641113,,,
6,1199,0.11358560621738434,,,
6,1231,,0.9450848698616028,0.0,0.1052728146314621
7,1249,0.10045746713876724,,,
7,1299,0.1053725928068161,,,
7,1349,0.09546442329883575,,,
7,1399,0.1272386759519577,,,
7,1407,,0.94401615858078,0.0,0.1054992526769638
8,1449,0.12587428092956543,,,
8,1499,0.06790466606616974,,,
8,1549,0.11459013819694519,,,
8,1583,,0.9442809224128723,0.0,0.10529372841119766
9,1599,0.07864321023225784,,,
9,1649,0.14073702692985535,,,
9,1699,0.12035535275936127,,,
9,1749,0.11112390458583832,,,
9,1759,,0.9442452192306519,0.0,0.10548669099807739
10,1799,0.10953086614608765,,,
10,1849,0.06631675362586975,,,
10,1899,0.09752042591571808,,,
10,1935,,0.9444789886474609,0.0,0.10564149171113968
11,1949,0.11674153059720993,,,
11,1999,0.09739131480455399,,,
11,2049,0.0702814906835556,,,
11,2099,0.10767345875501633,,,
11,2111,,0.9419668912887573,0.0,0.10678800195455551
12,2149,0.14212651550769806,,,
12,2199,0.12926076352596283,,,
12,2249,0.1299765557050705,,,
12,2287,,0.9426568746566772,0.0,0.10691147297620773
13,2299,0.11796421557664871,,,
13,2349,0.11850444227457047,,,
13,2399,0.13080380856990814,,,
13,2449,0.16109558939933777,,,
13,2463,,0.9432032704353333,0.0,0.10606721043586731
14,2499,0.12106169760227203,,,
14,2549,0.09334037452936172,,,
14,2599,0.0865752100944519,,,
14,2639,,0.9411905407905579,0.0,0.1075202152132988
15,2649,0.09189479798078537,,,
15,2699,0.11227041482925415,,,
15,2749,0.08513955026865005,,,
15,2799,0.12505917251110077,,,
15,2815,,0.9426164627075195,0.0,0.10699441283941269
16,2849,0.13917049765586853,,,
16,2899,0.09033448249101639,,,
16,2949,0.12394125759601593,,,
16,2991,,0.9416861534118652,0.0,0.10710266977548599
17,2999,0.10536181181669235,,,
17,3049,0.10586768388748169,,,
17,3099,0.08775791525840759,,,
17,3149,0.12289626151323318,,,
17,3167,,0.9414271116256714,0.0,0.10778854787349701
18,3199,0.11918767541646957,,,
18,3249,0.09313776344060898,,,
18,3299,0.13593663275241852,,,
18,3343,,0.9441250562667847,0.0,0.10548318922519684
19,3349,0.06429196149110794,,,
19,3399,0.1235169768333435,,,
19,3449,0.09631520509719849,,,
19,3499,0.09516774863004684,,,
19,3519,,0.9412383437156677,0.0,0.10727325081825256
20,3549,0.1046677976846695,,,
20,3599,0.11268380284309387,,,
20,3649,0.1271418035030365,,,
20,3695,,0.9419490098953247,0.0,0.106844961643219
21,3699,0.1030552089214325,,,
21,3749,0.11324406415224075,,,
21,3799,0.0627792626619339,,,
21,3849,0.11850234866142273,,,
21,3871,,0.9419171214103699,0.0,0.10705629736185074
22,3899,0.12558051943778992,,,
22,3949,0.09322764724493027,,,
22,3999,0.08742491900920868,,,
22,4047,,0.941714346408844,0.0,0.10700683295726776
23,4049,0.10615270584821701,,,
23,4099,0.10726753622293472,,,
23,4149,0.08783634752035141,,,
23,4199,0.09250449389219284,,,
23,4223,,0.9411229491233826,0.0,0.1075468361377716
24,4249,0.10477806627750397,,,
24,4299,0.15824824571609497,,,
24,4349,0.15184001624584198,,,
24,4399,0.08696004003286362,,,
24,4399,,0.940912663936615,0.0,0.10752300918102264
25,4449,0.08676297962665558,,,
25,4499,0.0906512588262558,,,
25,4549,0.12134962528944016,,,
25,4575,,0.9406197667121887,0.0,0.1076875701546669
26,4599,0.10415691137313843,,,
26,4649,0.0952012836933136,,,
26,4699,0.10852901637554169,,,
26,4749,0.10783962160348892,,,
26,4751,,0.9400471448898315,0.008888889104127884,0.10815255343914032
27,4799,0.08911538869142532,,,
27,4849,0.1273544579744339,,,
27,4899,0.10530795156955719,,,
27,4927,,0.938997745513916,0.0,0.1086881011724472
28,4949,0.10364534705877304,,,
28,4999,0.1153024211525917,,,
28,5049,0.08645093441009521,,,
28,5099,0.09411393851041794,,,
28,5103,,0.9387376308441162,0.017467249184846878,0.11010405421257019
29,5149,0.12308311462402344,,,
29,5199,0.10785834491252899,,,
29,5249,0.12276773154735565,,,
29,5279,,0.9382297992706299,0.017621144652366638,0.10957688838243484
30,5299,0.11915349215269089,,,
30,5349,0.08553541451692581,,,
30,5399,0.1437993198633194,,,
