epoch,step,train_loss,val_auroc,val_f1,val_loss
0,49,1.1685981750488281,,,
0,87,,0.9149042367935181,0.30495357513427734,0.6699544191360474
1,99,0.6894298195838928,,,
1,149,0.5963333249092102,,,
1,175,,0.9318614602088928,0.2982332110404968,0.5702353119850159
2,199,0.44823169708251953,,,
2,249,0.45762646198272705,,,
2,263,,0.9340035915374756,0.3285486400127411,0.5536242127418518
3,299,0.6193497776985168,,,
3,349,0.3874287009239197,,,
3,351,,0.9343115091323853,0.3427110016345978,0.5547717213630676
4,399,0.621657133102417,,,
4,439,,0.9353103637695312,0.3202463388442993,0.5428119897842407
5,449,0.500272274017334,,,
5,499,0.5011815428733826,,,
5,527,,0.934009313583374,0.34873583912849426,0.5598170161247253
6,549,0.40817373991012573,,,
6,599,0.5995563268661499,,,
6,615,,0.9350935220718384,0.32117921113967896,0.5434343218803406
7,649,0.569790244102478,,,
7,699,0.551142692565918,,,
7,703,,0.933824360370636,0.3131462335586548,0.5465949773788452
8,749,0.6394590139389038,,,
8,791,,0.9341012835502625,0.30858805775642395,0.5448418259620667
9,799,0.5573238134384155,,,
9,849,0.3893612027168274,,,
9,879,,0.9342082738876343,0.33388158679008484,0.5446524620056152
10,899,0.5356659293174744,,,
10,949,0.5917916297912598,,,
10,967,,0.9335211515426636,0.3259141445159912,0.5521047115325928
11,999,0.48888325691223145,,,
11,1049,0.418557345867157,,,
11,1055,,0.9338825941085815,0.3641456663608551,0.5803645849227905
12,1099,0.5758070349693298,,,
12,1143,,0.9332630038261414,0.3201856017112732,0.5462654829025269
13,1149,0.47699451446533203,,,
13,1199,0.5515750646591187,,,
13,1231,,0.9341378808021545,0.32247814536094666,0.5486088395118713
14,1249,0.7008966207504272,,,
14,1299,0.5101730227470398,,,
14,1319,,0.9339680075645447,0.3145896792411804,0.5429612398147583
15,1349,0.4845150411128998,,,
15,1399,0.3940829038619995,,,
15,1407,,0.9333099126815796,0.31283220648765564,0.5502803921699524
16,1449,0.3645780086517334,,,
16,1495,,0.9330958724021912,0.30780670046806335,0.5475753545761108
17,1499,0.42895781993865967,,,
17,1549,0.5036201477050781,,,
17,1583,,0.9333043098449707,0.3240223526954651,0.5497937202453613
18,1599,0.4417385458946228,,,
18,1649,0.5409948229789734,,,
18,1671,,0.9322642087936401,0.31743550300598145,0.5539549589157104
19,1699,0.44632264971733093,,,
19,1749,0.5138351321220398,,,
19,1759,,0.9331729412078857,0.3133079707622528,0.5488798022270203
20,1799,0.4800651967525482,,,
20,1847,,0.9327213764190674,0.324455201625824,0.5556995272636414
21,1849,0.4320415258407593,,,
21,1899,0.432151198387146,,,
21,1935,,0.9325486421585083,0.3174113929271698,0.5507695078849792
22,1949,0.4454869031906128,,,
22,1999,0.6067866086959839,,,
22,2023,,0.9326659440994263,0.3206349313259125,0.5544309616088867
23,2049,0.5279256105422974,,,
23,2099,0.4404144585132599,,,
23,2111,,0.9322575926780701,0.32289156317710876,0.5589411854743958
24,2149,0.5599194765090942,,,
24,2199,0.4964803159236908,,,
24,2199,,0.9321768879890442,0.3231511116027832,0.5593330264091492
25,2249,0.49545949697494507,,,
25,2287,,0.9320135712623596,0.32419353723526,0.5621848702430725
26,2299,0.4719312787055969,,,
26,2349,0.5419310927391052,,,
26,2375,,0.93204265832901,0.32367148995399475,0.5619997382164001
27,2399,0.47426486015319824,,,
27,2449,0.525079607963562,,,
27,2463,,0.9320285320281982,0.32419353723526,0.5624669790267944
28,2499,0.5248634815216064,,,
28,2549,0.4605931043624878,,,
28,2551,,0.9319825172424316,0.32341110706329346,0.5617551803588867
29,2599,0.48406344652175903,,,
29,2639,,0.9320013523101807,0.32341110706329346,0.561625599861145
30,2640,,0.9320013523101807,0.32341110706329346,0.561625599861145
