epoch,step,train_loss,val_accuracy_optimized,val_auroc,val_average_precision,val_balanced_accuracy_optimized,val_best_threshold,val_f1_optimized,val_f1_threshold_05,val_false_negatives,val_false_positives,val_loss,val_precision_optimized,val_recall_optimized,val_specificity_optimized,val_true_negatives,val_true_positives
0,175,,0.9326000213623047,0.9201532602310181,0.3058183789253235,0.7306996583938599,0.6399999856948853,0.40353983640670776,0.3663366436958313,110.0,227.0,0.4181193709373474,0.3343108594417572,0.5089285969734192,0.9524706602096558,4549.0,114.0
0,175,0.5622531771659851,,,,,,,,,,,,,,,
1,351,,0.9147999882698059,0.9300885200500488,0.3195907473564148,0.8256274461746216,0.6150000095367432,0.43351060152053833,0.38421598076820374,61.0,365.0,0.331996887922287,0.3087121248245239,0.7276785969734192,0.9235762357711792,4411.0,163.0
1,351,0.3897992968559265,,,,,,,,,,,,,,,
2,527,,0.9142000079154968,0.9319056272506714,0.3160567283630371,0.8295682668685913,0.6299999952316284,0.43478262424468994,0.3837330639362335,59.0,370.0,0.30929696559906006,0.30841121077537537,0.7366071343421936,0.9225293397903442,4406.0,165.0
2,527,0.34930524230003357,,,,,,,,,,,,,,,
3,703,,0.9282000064849854,0.934465765953064,0.33486270904541016,0.8049847483634949,0.6550000309944153,0.45523521304130554,0.39867842197418213,74.0,285.0,0.2990594506263733,0.3448275923728943,0.6696428656578064,0.9403266310691833,4491.0,150.0
3,703,0.3321632444858551,,,,,,,,,,,,,,,
4,879,,0.9205999970436096,0.9341424107551575,0.31918221712112427,0.8201535940170288,0.6449999809265137,0.4447552561759949,0.38421598076820374,65.0,332.0,0.2986944317817688,0.32382890582084656,0.7098214030265808,0.9304857850074768,4444.0,159.0
4,879,0.3236328363418579,,,,,,,,,,,,,,,
5,1055,,0.9156000018119812,0.9371896982192993,0.3357047438621521,0.8388108611106873,0.5850000381469727,0.44473686814308167,0.4137931168079376,55.0,367.0,0.28841981291770935,0.31529849767684937,0.7544642686843872,0.9231574535369873,4409.0,169.0
5,1055,0.3165064752101898,,,,,,,,,,,,,,,
6,1231,,0.9218000173568726,0.9382458925247192,0.34114187955856323,0.8143993616104126,0.6349999904632568,0.4438122510910034,0.4048672616481781,68.0,323.0,0.28745749592781067,0.3256784975528717,0.6964285969734192,0.9323701858520508,4453.0,156.0
6,1231,0.3098030090332031,,,,,,,,,,,,,,,
7,1407,,0.9341999888420105,0.9378038048744202,0.33862653374671936,0.7698312997817993,0.6600000262260437,0.44519391655921936,0.3969956934452057,92.0,237.0,0.29013359546661377,0.35772356390953064,0.5892857313156128,0.9503768682479858,4539.0,132.0
7,1407,0.3124217391014099,,,,,,,,,,,,,,,
8,1583,,0.9241999983787537,0.9378476142883301,0.3397628664970398,0.8092733025550842,0.6399999856948853,0.4467153251171112,0.3995726406574249,71.0,308.0,0.2893018424510956,0.33188721537590027,0.6830357313156128,0.9355108737945557,4468.0,153.0
8,1583,0.3069797456264496,,,,,,,,,,,,,,,
9,1759,,0.9369999766349792,0.9385197758674622,0.3463638424873352,0.7734243869781494,0.6550000309944153,0.45783132314682007,0.40258342027664185,91.0,224.0,0.29037103056907654,0.37254902720451355,0.59375,0.9530988335609436,4552.0,133.0
9,1759,0.30426862835884094,,,,,,,,,,,,,,,
10,1935,,0.9276000261306763,0.9396311640739441,0.3507786989212036,0.8046706914901733,0.6299999952316284,0.4531722366809845,0.41705068945884705,74.0,288.0,0.28354528546333313,0.34246575832366943,0.6696428656578064,0.9396985173225403,4488.0,150.0
10,1935,0.30334287881851196,,,,,,,,,,,,,,,
11,2111,,0.9412000179290771,0.9394385814666748,0.35362935066223145,0.7564758062362671,0.6449999809265137,0.4575645625591278,0.4221954047679901,100.0,194.0,0.2837171256542206,0.3899371027946472,0.5535714030265808,0.9593802094459534,4582.0,124.0
11,2111,0.3001764118671417,,,,,,,,,,,,,,,
12,2287,,0.9369999766349792,0.9392657279968262,0.35226982831954956,0.7755518555641174,0.6500000357627869,0.45969125628471375,0.40576496720314026,90.0,225.0,0.28631219267845154,0.3732590675354004,0.5982142686843872,0.9528894424438477,4551.0,134.0
12,2287,0.301565945148468,,,,,,,,,,,,,,,
