epoch,step,train_loss,val_accuracy_optimized,val_auroc,val_average_precision,val_balanced_accuracy_optimized,val_best_threshold,val_f1_optimized,val_f1_threshold_05,val_false_negatives,val_false_positives,val_loss,val_precision_optimized,val_recall_optimized,val_specificity_optimized,val_true_negatives,val_true_positives
0,175,,0.9156000018119812,0.9177363514900208,0.3076223134994507,0.748494029045105,0.6000000238418579,0.37388721108436584,0.32819584012031555,97.0,325.0,0.4885026514530182,0.2793791592121124,0.5650224089622498,0.9319656491279602,4452.0,126.0
0,175,0.6687890887260437,,,,,,,,,,,,,,,
1,351,,0.9222000241279602,0.9295541048049927,0.30658063292503357,0.7775979042053223,0.6349999904632568,0.415037602186203,0.3643564283847809,85.0,304.0,0.3547592759132385,0.31221720576286316,0.6188340783119202,0.9363617300987244,4473.0,138.0
1,351,0.42227110266685486,,,,,,,,,,,,,,,
2,527,,0.9182000160217285,0.9319647550582886,0.3138674199581146,0.8097043037414551,0.6299999952316284,0.4295676350593567,0.37759336829185486,69.0,340.0,0.316921204328537,0.311740905046463,0.6905829310417175,0.9288256168365479,4437.0,154.0
2,527,0.35891133546829224,,,,,,,,,,,,,,,
3,703,,0.9186000227928162,0.9316005110740662,0.3058094084262848,0.7970887422561646,0.6349999904632568,0.42105263471603394,0.3876464366912842,75.0,332.0,0.30239808559417725,0.3083333373069763,0.6636771559715271,0.930500328540802,4445.0,148.0
3,703,0.3383446931838989,,,,,,,,,,,,,,,
4,879,,0.9160000085830688,0.9317835569381714,0.29979580640792847,0.8128279447555542,0.6200000047683716,0.4262295067310333,0.3847780227661133,67.0,353.0,0.29974743723869324,0.30648329854011536,0.6995515823364258,0.9261042475700378,4424.0,156.0
4,879,0.32207053899765015,,,,,,,,,,,,,,,
5,1055,,0.9172000288963318,0.9338590502738953,0.3145724833011627,0.8091809749603271,0.6399999856948853,0.42659279704093933,0.3824130892753601,69.0,345.0,0.2990216910839081,0.3086172342300415,0.6905829310417175,0.927778959274292,4432.0,154.0
5,1055,0.3181721866130829,,,,,,,,,,,,,,,
6,1231,,0.9174000024795532,0.9349310994148254,0.3226628005504608,0.8178355693817139,0.6200000047683716,0.4334704875946045,0.39479392766952515,65.0,348.0,0.2912856638431549,0.3122529685497284,0.7085201740264893,0.9271509051322937,4429.0,158.0
6,1231,0.31554484367370605,,,,,,,,,,,,,,,
