epoch,step,train_loss,val_auroc,val_f1,val_loss
0,49,1.2353284358978271,,,
0,99,1.1266499757766724,,,
0,149,1.0228238105773926,,,
0,175,,0.9004121422767639,0.26772695779800415,0.7413788437843323
1,199,0.8821406364440918,,,
1,249,0.5569717288017273,,,
1,299,0.5665532350540161,,,
1,349,0.7518269419670105,,,
1,351,,0.922214150428772,0.2798134684562683,0.6356200575828552
2,399,0.7003430724143982,,,
2,449,0.6052019596099854,,,
2,499,0.5102022290229797,,,
2,527,,0.9281159043312073,0.30425378680229187,0.6013749837875366
3,549,0.6833567023277283,,,
3,599,0.5107144117355347,,,
3,649,0.5077052712440491,,,
3,699,0.6134835481643677,,,
3,703,,0.9307453036308289,0.3060188591480255,0.5859491229057312
4,749,0.573452353477478,,,
4,799,0.5809897184371948,,,
4,849,0.7005655765533447,,,
4,879,,0.9315478801727295,0.30298617482185364,0.577703058719635
5,899,0.557391345500946,,,
5,949,0.7686226963996887,,,
5,999,0.6526632308959961,,,
5,1049,0.7489944696426392,,,
5,1055,,0.9319684505462646,0.30723780393600464,0.5785881280899048
6,1099,0.49045711755752563,,,
6,1149,0.886259913444519,,,
6,1199,0.9836635589599609,,,
6,1231,,0.933188796043396,0.3136363625526428,0.5749279856681824
7,1249,0.5960510969161987,,,
7,1299,0.6878314018249512,,,
7,1349,0.6294144988059998,,,
7,1399,0.4606572389602661,,,
7,1407,,0.9336159229278564,0.30926331877708435,0.5743453502655029
8,1449,0.764398455619812,,,
8,1499,0.5885335206985474,,,
8,1549,0.46636128425598145,,,
8,1583,,0.9341557025909424,0.31720030307769775,0.5727381706237793
9,1599,0.4382692575454712,,,
9,1649,0.6100974082946777,,,
9,1699,0.5009088516235352,,,
9,1749,0.5358671545982361,,,
9,1759,,0.933578372001648,0.3176029920578003,0.5783131718635559
10,1799,0.5223520398139954,,,
10,1849,0.6223614811897278,,,
10,1899,0.5573655366897583,,,
10,1935,,0.9336534738540649,0.32248061895370483,0.5789669752120972
11,1949,0.5506909489631653,,,
11,1999,0.422456830739975,,,
11,2049,0.7618991136550903,,,
11,2099,0.6028892397880554,,,
11,2111,,0.9332075715065002,0.29825782775878906,0.5762653946876526
12,2149,0.7940691113471985,,,
12,2199,0.8587071299552917,,,
12,2249,0.41371095180511475,,,
12,2287,,0.9330030083656311,0.3119403123855591,0.5774058103561401
13,2299,0.7581385970115662,,,
13,2349,0.480151891708374,,,
13,2399,0.8254426717758179,,,
13,2449,0.652868390083313,,,
13,2463,,0.9330818057060242,0.31500741839408875,0.5781151056289673
14,2499,0.5054118037223816,,,
14,2549,0.6427767872810364,,,
14,2599,0.49954459071159363,,,
14,2639,,0.9334553480148315,0.306254506111145,0.5702205896377563
15,2649,0.47492608428001404,,,
15,2699,0.4617859721183777,,,
15,2749,0.5800480246543884,,,
15,2799,0.5356214642524719,,,
15,2815,,0.9343538284301758,0.30431705713272095,0.564193069934845
16,2849,0.4341062307357788,,,
16,2899,0.39334455132484436,,,
16,2949,0.6977643370628357,,,
16,2991,,0.93415766954422,0.3033309578895569,0.5705392360687256
17,2999,0.4650365710258484,,,
17,3049,0.41674908995628357,,,
17,3099,0.4635102152824402,,,
17,3149,0.5096435546875,,,
17,3167,,0.9339914321899414,0.3282381296157837,0.5713355541229248
18,3199,0.5790817737579346,,,
18,3249,0.633578896522522,,,
18,3299,0.7232364416122437,,,
18,3343,,0.9329447746276855,0.3082595765590668,0.5739988684654236
19,3349,0.5992020964622498,,,
19,3399,0.5936183929443359,,,
19,3449,0.5275949239730835,,,
19,3499,0.6077602505683899,,,
19,3519,,0.9331175088882446,0.32232704758644104,0.581208348274231
20,3549,0.7638683319091797,,,
20,3599,0.5491458773612976,,,
20,3649,0.5098229050636292,,,
20,3695,,0.9337201118469238,0.31859755516052246,0.575253427028656
21,3699,0.6237346529960632,,,
21,3749,0.4171707034111023,,,
21,3799,0.5898925065994263,,,
21,3849,0.5091325044631958,,,
21,3871,,0.933570921421051,0.32151299715042114,0.582879364490509
22,3899,0.3939405083656311,,,
22,3949,0.5161007046699524,,,
22,3999,0.5382511019706726,,,
22,4047,,0.9335653185844421,0.3162650465965271,0.5768047571182251
23,4049,0.38494983315467834,,,
23,4099,0.433226615190506,,,
23,4149,0.46706706285476685,,,
23,4199,0.5990986824035645,,,
23,4223,,0.9333916306495667,0.31707316637039185,0.5792332887649536
24,4249,0.5009075403213501,,,
24,4299,0.49963313341140747,,,
24,4349,0.5068641304969788,,,
24,4399,0.501787543296814,,,
24,4399,,0.9333775639533997,0.31772831082344055,0.581839919090271
25,4449,0.6031842231750488,,,
25,4499,0.41854941844940186,,,
25,4549,0.5113710165023804,,,
25,4575,,0.9330658912658691,0.31500741839408875,0.5812700986862183
26,4599,0.6129645705223083,,,
26,4649,0.7619240283966064,,,
26,4699,0.5022110342979431,,,
26,4749,0.6819239854812622,,,
26,4751,,0.9323355555534363,0.3075791001319885,0.5849500894546509
27,4799,0.476401686668396,,,
27,4849,0.39542511105537415,,,
27,4899,0.5267847776412964,,,
27,4927,,0.9329935908317566,0.3228840231895447,0.5863049030303955
28,4949,0.4751257598400116,,,
28,4999,0.36306458711624146,,,
28,5049,0.7345483899116516,,,
28,5099,0.7651822566986084,,,
28,5103,,0.9331156015396118,0.32389935851097107,0.5875192880630493
29,5149,0.5725691318511963,,,
29,5199,0.4492822289466858,,,
29,5249,0.39760568737983704,,,
29,5279,,0.932224690914154,0.32198143005371094,0.5916886329650879
30,5299,0.8585463166236877,,,
30,5349,0.45184826850891113,,,
30,5399,0.49578243494033813,,,
30,5449,0.44536516070365906,,,
30,5455,,0.9318567514419556,0.3243243098258972,0.6020747423171997
31,5499,0.4415775239467621,,,
31,5549,0.5942128300666809,,,
31,5599,0.5873605012893677,,,
31,5631,,0.9329354166984558,0.3198128044605255,0.5899032950401306
32,5649,0.483659565448761,,,
32,5699,0.5432372093200684,,,
32,5749,0.4567687511444092,,,
32,5799,0.5407262444496155,,,
32,5807,,0.9326593279838562,0.3303055465221405,0.5996546745300293
33,5849,0.5316987037658691,,,
33,5899,0.5446149110794067,,,
33,5949,0.5298280715942383,,,
33,5983,,0.9338037371635437,0.32689210772514343,0.5867927074432373
34,5999,0.4831497073173523,,,
34,6049,0.4372144639492035,,,
34,6099,0.5786350965499878,,,
34,6149,0.4909883737564087,,,
34,6159,,0.93333899974823,0.31877395510673523,0.5831379890441895
35,6199,0.6237971782684326,,,
35,6249,0.4330383241176605,,,
35,6299,0.459880530834198,,,
35,6335,,0.9338957667350769,0.32091253995895386,0.5864763855934143
36,6349,0.41373100876808167,,,
36,6399,0.4357958137989044,,,
36,6449,0.4693082273006439,,,
36,6499,0.5386386513710022,,,
36,6511,,0.9331780672073364,0.33033522963523865,0.5976903438568115
37,6549,0.5324121713638306,,,
37,6599,0.6263554692268372,,,
37,6649,0.5312734246253967,,,
37,6687,,0.9337539672851562,0.3259141445159912,0.5911473631858826
38,6699,0.467057466506958,,,
38,6749,0.44438979029655457,,,
38,6799,0.4120672047138214,,,
38,6849,0.41474848985671997,,,
38,6863,,0.9336075186729431,0.33042097091674805,0.6057721376419067
39,6899,0.5218536853790283,,,
39,6949,0.5378774404525757,,,
39,6999,0.6514590978622437,,,
39,7039,,0.933414101600647,0.32768362760543823,0.5977526903152466
40,7049,0.5245502591133118,,,
40,7099,0.4889218211174011,,,
40,7149,0.3714463710784912,,,
40,7199,0.6198500394821167,,,
40,7215,,0.9341866970062256,0.32036614418029785,0.5804204344749451
41,7249,0.5851390361785889,,,
41,7299,0.5629417896270752,,,
41,7349,0.40759438276290894,,,
41,7391,,0.9333963394165039,0.32428237795829773,0.5974200963973999
42,7399,0.49225884675979614,,,
42,7449,0.37440213561058044,,,
42,7499,0.4130587577819824,,,
42,7549,0.535064697265625,,,
42,7567,,0.9341115951538086,0.33118972182273865,0.5909332036972046
43,7599,0.6357443332672119,,,
43,7649,0.6220237612724304,,,
43,7699,0.47528910636901855,,,
43,7743,,0.9329438209533691,0.3268292546272278,0.6093636751174927
44,7749,0.6909369826316833,,,
44,7799,0.47400638461112976,,,
44,7849,0.45928776264190674,,,
44,7899,0.4204733967781067,,,
44,7919,,0.9342749714851379,0.3244929909706116,0.5906975865364075
45,7949,0.40236204862594604,,,
45,7999,0.6745505332946777,,,
45,8049,0.5608187317848206,,,
45,8095,,0.93306964635849,0.3282868564128876,0.6049114465713501
46,8099,0.38638749718666077,,,
46,8149,0.46939119696617126,,,
46,8199,0.5553147196769714,,,
46,8249,0.47259286046028137,,,
46,8271,,0.9326490759849548,0.3220738470554352,0.6004846096038818
47,8299,0.5604713559150696,,,
47,8349,0.47432541847229004,,,
47,8399,0.42837706208229065,,,
47,8447,,0.9329831600189209,0.32329636812210083,0.6045733690261841
48,8449,0.3724399507045746,,,
48,8499,0.4641130566596985,,,
48,8549,0.5508115887641907,,,
48,8599,0.38806667923927307,,,
48,8623,,0.9338018298149109,0.3203732371330261,0.5959661602973938
49,8649,0.6410327553749084,,,
49,8699,0.47280529141426086,,,
49,8749,0.4197116494178772,,,
49,8799,0.5871928930282593,,,
49,8799,,0.9331644773483276,0.3241106867790222,0.6027435064315796
