epoch,step,train_loss,val_accuracy_optimized,val_auroc,val_average_precision,val_balanced_accuracy_optimized,val_best_threshold,val_f1_optimized,val_f1_threshold_05,val_false_negatives,val_false_positives,val_loss,val_precision_optimized,val_recall_optimized,val_specificity_optimized,val_true_negatives,val_true_positives
0,175,,0.9315999746322632,0.9204785823822021,0.2994176149368286,0.7237938046455383,0.6150000095367432,0.39361700415611267,0.36711710691452026,113.0,229.0,0.4093068540096283,0.32647058367729187,0.4955357015132904,0.9520519375801086,4547.0,111.0
0,175,0.5383697152137756,,,,,,,,,,,,,,,
1,351,,0.925000011920929,0.9273619651794434,0.29995375871658325,0.7586331963539124,0.6150000095367432,0.40758296847343445,0.3874579966068268,95.0,280.0,0.33123016357421875,0.31540343165397644,0.5758928656578064,0.9413735270500183,4496.0,129.0
1,351,0.3848874568939209,,,,,,,,,,,,,,,
2,527,,0.928600013256073,0.9276909232139587,0.2920454442501068,0.7583901882171631,0.6449999809265137,0.4176183044910431,0.3905192017555237,96.0,261.0,0.31312090158462524,0.32904884219169617,0.5714285969734192,0.945351779460907,4515.0,128.0
2,527,0.34433963894844055,,,,,,,,,,,,,,,
3,703,,0.9251999855041504,0.9286192059516907,0.29488104581832886,0.7693751454353333,0.6200000047683716,0.41744548082351685,0.3916083872318268,90.0,284.0,0.3051060438156128,0.32057416439056396,0.5982142686843872,0.9405360221862793,4492.0,134.0
3,703,0.33214008808135986,,,,,,,,,,,,,,,
4,879,,0.9269999861717224,0.9296061992645264,0.29564762115478516,0.7618075609207153,0.6449999809265137,0.41600000858306885,0.3807339370250702,94.0,271.0,0.30232787132263184,0.32418951392173767,0.5803571343421936,0.9432579278945923,4505.0,130.0
4,879,0.3209865689277649,,,,,,,,,,,,,,,
5,1055,,0.9300000071525574,0.9283714294433594,0.2956303656101227,0.7484856843948364,0.6600000262260437,0.412751704454422,0.38680317997932434,101.0,249.0,0.30300837755203247,0.3306451737880707,0.5491071343421936,0.947864294052124,4527.0,123.0
5,1055,0.3153974115848541,,,,,,,,,,,,,,,
6,1231,,0.9319999814033508,0.9305081367492676,0.31944677233695984,0.7516601085662842,0.6449999809265137,0.4217687249183655,0.388165682554245,100.0,240.0,0.29714831709861755,0.34065935015678406,0.5535714030265808,0.9497487545013428,4536.0,124.0
6,1231,0.3074244260787964,,,,,,,,,,,,,,,
7,1407,,0.932200014591217,0.928794801235199,0.31596648693084717,0.7517647743225098,0.6449999809265137,0.4224872291088104,0.3956310749053955,100.0,239.0,0.3011065125465393,0.3415977954864502,0.5535714030265808,0.9499581456184387,4537.0,124.0
7,1407,0.30635347962379456,,,,,,,,,,,,,,,
8,1583,,0.9243999719619751,0.929949164390564,0.32175004482269287,0.7795936465263367,0.6100000143051147,0.42378050088882446,0.3915592133998871,85.0,293.0,0.29850155115127563,0.32175925374031067,0.6205357313156128,0.9386515617370605,4483.0,139.0
8,1583,0.30492115020751953,,,,,,,,,,,,,,,
