epoch,step,train_loss,val_auroc,val_f1,val_loss
0,49,0.5629467368125916,,,
0,99,0.47406527400016785,,,
0,149,0.4552161693572998,,,
0,175,,0.9145494103431702,0.36012861132621765,0.43232476711273193
1,199,0.48852962255477905,,,
1,249,0.40505632758140564,,,
1,299,0.2956056594848633,,,
1,349,0.4432013928890228,,,
1,351,,0.9298403859138489,0.4029850661754608,0.3424668312072754
2,399,0.4033944308757782,,,
2,449,0.3258230686187744,,,
2,499,0.2977147102355957,,,
2,527,,0.9341979622840881,0.40727272629737854,0.310254842042923
3,549,0.29171890020370483,,,
3,599,0.40280675888061523,,,
3,649,0.3137578070163727,,,
3,699,0.34058570861816406,,,
3,703,,0.9352624416351318,0.4061032831668854,0.3015456199645996
4,749,0.3119804263114929,,,
4,799,0.28056833148002625,,,
4,849,0.30872583389282227,,,
4,879,,0.9352267980575562,0.4046242833137512,0.29996785521507263
5,899,0.3599271774291992,,,
5,949,0.278856486082077,,,
5,999,0.34042125940322876,,,
5,1049,0.3323078751564026,,,
5,1055,,0.9352343082427979,0.4067796468734741,0.2983250021934509
6,1099,0.29459255933761597,,,
6,1149,0.2806393504142761,,,
6,1199,0.39790967106819153,,,
6,1231,,0.9350072145462036,0.4119947850704193,0.29488885402679443
7,1249,0.2546346187591553,,,
7,1299,0.30063483119010925,,,
7,1349,0.32372868061065674,,,
7,1399,0.3392316699028015,,,
7,1407,,0.9352014660835266,0.41266119480133057,0.2935648560523987
8,1449,0.32103946805000305,,,
8,1499,0.3429480195045471,,,
8,1549,0.22661705315113068,,,
8,1583,,0.9337500929832458,0.40547263622283936,0.2951967418193817
9,1599,0.36727094650268555,,,
9,1649,0.3202507793903351,,,
9,1699,0.39206886291503906,,,
9,1749,0.3293251693248749,,,
9,1759,,0.9367250204086304,0.4231274724006653,0.29053959250450134
10,1799,0.258527010679245,,,
10,1849,0.2364046573638916,,,
10,1899,0.27397361397743225,,,
10,1935,,0.9357563257217407,0.4176611006259918,0.2904992401599884
11,1949,0.24870511889457703,,,
11,1999,0.37569135427474976,,,
11,2049,0.2679819166660309,,,
11,2099,0.30230072140693665,,,
11,2111,,0.9350062012672424,0.40816327929496765,0.2937154173851013
12,2149,0.2853812575340271,,,
12,2199,0.2612268030643463,,,
12,2249,0.29124513268470764,,,
12,2287,,0.9341435432434082,0.41237112879753113,0.2937968969345093
13,2299,0.2753463387489319,,,
13,2349,0.3238964378833771,,,
13,2399,0.24614927172660828,,,
13,2449,0.2877473831176758,,,
13,2463,,0.9337605237960815,0.4130982458591461,0.2927607297897339
14,2499,0.3019934892654419,,,
14,2549,0.1912967413663864,,,
14,2599,0.3136678636074066,,,
14,2639,,0.9343369007110596,0.420924574136734,0.2939341366291046
15,2649,0.2470201849937439,,,
15,2699,0.31977522373199463,,,
15,2749,0.265312135219574,,,
15,2799,0.2729536294937134,,,
15,2815,,0.93475741147995,0.41542288661003113,0.29321593046188354
16,2849,0.20485244691371918,,,
16,2899,0.28501391410827637,,,
16,2949,0.29575324058532715,,,
