epoch,step,train_loss,val_accuracy_optimized,val_auroc,val_average_precision,val_balanced_accuracy_optimized,val_best_threshold,val_f1_optimized,val_f1_threshold_05,val_false_negatives,val_false_positives,val_loss,val_precision_optimized,val_recall_optimized,val_specificity_optimized,val_true_negatives,val_true_positives
0,175,,0.9111999869346619,0.9304730892181396,0.3306660056114197,0.7932159900665283,0.5350000262260437,0.4000000059604645,0.38264739513397217,75.0,369.0,0.4254480004310608,0.28626692295074463,0.6636771559715271,0.9227548837661743,4408.0,148.0
0,175,0.5946581363677979,,,,,,,,,,,,,,,
1,351,,0.9247999787330627,0.9414224028587341,0.3607884347438812,0.7981959581375122,0.5950000286102295,0.4388059675693512,0.4030172526836395,76.0,300.0,0.32808226346969604,0.3288590610027313,0.6591928005218506,0.937199056148529,4477.0,147.0
1,351,0.41169944405555725,,,,,,,,,,,,,,,
2,527,,0.91839998960495,0.9429497718811035,0.3565939664840698,0.8333212733268738,0.5950000286102295,0.4471544623374939,0.4008350670337677,58.0,350.0,0.29960304498672485,0.3203883469104767,0.7399103045463562,0.9267322421073914,4427.0,165.0
2,527,0.3579801321029663,,,,,,,,,,,,,,,
3,703,,0.9190000295639038,0.9448553919792175,0.36648550629615784,0.8507351875305176,0.6150000095367432,0.4607189893722534,0.4103114902973175,50.0,355.0,0.2847297489643097,0.3276515007019043,0.7757847309112549,0.9256855845451355,4422.0,173.0
3,703,0.3380071520805359,,,,,,,,,,,,,,,
4,879,,0.9200000166893005,0.9446468353271484,0.361674427986145,0.8384336233139038,0.6050000190734863,0.4550408720970154,0.42093783617019653,56.0,344.0,0.282374769449234,0.32681018114089966,0.7488788962364197,0.9279882907867432,4433.0,167.0
4,879,0.32597190141677856,,,,,,,,,,,,,,,
5,1055,,0.9314000010490417,0.9457584023475647,0.3690098524093628,0.7909625768661499,0.6399999856948853,0.4529505670070648,0.4239007830619812,81.0,262.0,0.2727228105068207,0.35148516297340393,0.6367713212966919,0.9451538920402527,4515.0,142.0
5,1055,0.3214196264743805,,,,,,,,,,,,,,,
6,1231,,0.9193999767303467,0.9464793801307678,0.3772142231464386,0.8402570486068726,0.6150000095367432,0.45466849207878113,0.42746400833129883,55.0,348.0,0.2723999619483948,0.3255814015865326,0.7533632516860962,0.9271509051322937,4429.0,168.0
6,1231,0.3146551251411438,,,,,,,,,,,,,,,
7,1407,,0.9330000281333923,0.9460428357124329,0.38078784942626953,0.7917999029159546,0.6449999809265137,0.45880454778671265,0.4235033392906189,81.0,254.0,0.273242324590683,0.3585858643054962,0.6367713212966919,0.9468285441398621,4523.0,142.0
7,1407,0.31377503275871277,,,,,,,,,,,,,,,
8,1583,,0.9351999759674072,0.9466933608055115,0.3847312927246094,0.7779889106750488,0.6349999904632568,0.4545454680919647,0.4224422574043274,88.0,236.0,0.27501434087753296,0.3638814091682434,0.605381190776825,0.9505966305732727,4541.0,135.0
8,1583,0.3136448264122009,,,,,,,,,,,,,,,
9,1759,,0.9398000240325928,0.947049081325531,0.3785489499568939,0.7739838361740112,0.6299999952316284,0.46725666522979736,0.4280860722064972,91.0,210.0,0.2718447148799896,0.38596490025520325,0.591928243637085,0.9560393691062927,4567.0,132.0
9,1759,0.30853596329689026,,,,,,,,,,,,,,,
10,1935,,0.9345999956130981,0.9470970034599304,0.3848326802253723,0.792637288570404,0.6349999904632568,0.4648118317127228,0.43097642064094543,81.0,246.0,0.26898011565208435,0.3659793734550476,0.6367713212966919,0.9485032558441162,4531.0,142.0
10,1935,0.30737194418907166,,,,,,,,,,,,,,,
11,2111,,0.9251999855041504,0.9462164640426636,0.3811877965927124,0.8197801113128662,0.6100000143051147,0.45639532804489136,0.4320557415485382,66.0,308.0,0.2687849700450897,0.337634414434433,0.7040358781814575,0.9355244040489197,4469.0,157.0
11,2111,0.3059732913970947,,,,,,,,,,,,,,,
12,2287,,0.923799991607666,0.9462906718254089,0.3782849609851837,0.8211849331855774,0.6000000238418579,0.4533715844154358,0.42971429228782654,65.0,316.0,0.26916322112083435,0.3333333432674408,0.7085201740264893,0.9338496923446655,4461.0,158.0
12,2287,0.3002629280090332,,,,,,,,,,,,,,,
13,2463,,0.9251999855041504,0.9457424283027649,0.37491050362586975,0.8240550756454468,0.6050000190734863,0.4595375657081604,0.4300577938556671,64.0,310.0,0.2695563733577728,0.33901917934417725,0.713004469871521,0.9351057410240173,4467.0,159.0
13,2463,0.3016021251678467,,,,,,,,,,,,,,,
14,2639,,0.9362000226974487,0.9460090398788452,0.3801494240760803,0.7785122394561768,0.6449999809265137,0.4584040939807892,0.43119266629219055,88.0,231.0,0.2684261202812195,0.3688524663448334,0.605381190776825,0.9516432881355286,4546.0,135.0
14,2639,0.29975587129592896,,,,,,,,,,,,,,,
