epoch,step,train_loss,val_accuracy_optimized,val_auroc,val_average_precision,val_balanced_accuracy_optimized,val_best_threshold,val_f1_optimized,val_f1_threshold_05,val_false_negatives,val_false_positives,val_loss,val_precision_optimized,val_recall_optimized,val_specificity_optimized,val_true_negatives,val_true_positives
0,186,,0.9305999875068665,0.9340468049049377,0.325589656829834,0.7691690921783447,0.5149999856948853,0.4320785701274872,0.42168673872947693,91.0,256.0,0.27788814902305603,0.34020617604255676,0.591928243637085,0.9464098811149597,4521.0,132.0
0,186,0.45299774408340454,,,,,,,,,,,,,,,
1,373,,0.9124000072479248,0.9380252361297607,0.33027383685112,0.8515560626983643,0.44999998807907104,0.44416242837905884,0.430416077375412,48.0,390.0,0.17364388704299927,0.3097345232963562,0.7847533822059631,0.9183588027954102,4387.0,175.0
1,373,0.24987944960594177,,,,,,,,,,,,,,,
2,560,,0.9128000140190125,0.9352962374687195,0.312771737575531,0.858177900314331,0.4650000035762787,0.4494949281215668,0.4405405521392822,45.0,391.0,0.15410631895065308,0.31282952427864075,0.7982062697410583,0.918149471282959,4386.0,178.0
2,560,0.2112276405096054,,,,,,,,,,,,,,,
3,747,,0.9142000079154968,0.9353169202804565,0.28514909744262695,0.8546355962753296,0.4650000035762787,0.4507042467594147,0.4423076808452606,47.0,382.0,0.14264865219593048,0.3154121935367584,0.7892376780509949,0.9200335144996643,4395.0,176.0
3,747,0.20181134343147278,,,,,,,,,,,,,,,
4,934,,0.9147999882698059,0.9347105026245117,0.2744129002094269,0.8592245578765869,0.4699999988079071,0.4552430212497711,0.44324323534965515,45.0,381.0,0.13959777355194092,0.3184257745742798,0.7982062697410583,0.9202428460121155,4396.0,178.0
4,934,0.1972823292016983,,,,,,,,,,,,,,,
5,1121,,0.9205999970436096,0.9370995759963989,0.27834615111351013,0.8387476205825806,0.48499998450279236,0.45690831542015076,0.45505619049072266,56.0,341.0,0.13202008605003357,0.3287401497364044,0.7488788962364197,0.9286162853240967,4436.0,167.0
5,1121,0.19288943707942963,,,,,,,,,,,,,,,
6,1308,,0.9200000166893005,0.9363842606544495,0.277190238237381,0.8384336233139038,0.5099999904632568,0.4550408720970154,0.4521276652812958,56.0,344.0,0.1365068405866623,0.32681018114089966,0.7488788962364197,0.9279882907867432,4433.0,167.0
6,1308,0.1912282258272171,,,,,,,,,,,,,,,
7,1495,,0.9243999719619751,0.9396415948867798,0.2953002452850342,0.8385988473892212,0.47999998927116394,0.4676055908203125,0.4601770043373108,57.0,321.0,0.1284852772951126,0.3408624231815338,0.7443946003913879,0.9328030347824097,4456.0,166.0
7,1495,0.1891201138496399,,,,,,,,,,,,,,,
8,1682,,0.9240000247955322,0.9402273893356323,0.30232396721839905,0.8405269384384155,0.47999998927116394,0.46778714656829834,0.46476760506629944,56.0,324.0,0.12933696806430817,0.34012219309806824,0.7488788962364197,0.9321749806404114,4453.0,167.0
8,1682,0.18801358342170715,,,,,,,,,,,,,,,
9,1869,,0.9259999990463257,0.9414111375808716,0.31915146112442017,0.8372986316680908,0.48499998450279236,0.4714285731315613,0.45413532853126526,58.0,312.0,0.12972517311573029,0.3459119498729706,0.7399103045463562,0.9346870183944702,4465.0,165.0
9,1869,0.18689611554145813,,,,,,,,,,,,,,,
10,2056,,0.9236000180244446,0.9409052133560181,0.3101338744163513,0.8381801247596741,0.45499998331069946,0.4649859666824341,0.4433656930923462,57.0,325.0,0.12452080100774765,0.3380855321884155,0.7443946003913879,0.9319656491279602,4452.0,166.0
10,2056,0.18555018305778503,,,,,,,,,,,,,,,
11,2243,,0.926800012588501,0.9427000284194946,0.3327299952507019,0.8377173542976379,0.4699999988079071,0.47413790225982666,0.44720497727394104,58.0,308.0,0.127521812915802,0.3488371968269348,0.7399103045463562,0.9355244040489197,4469.0,165.0
11,2243,0.18342480063438416,,,,,,,,,,,,,,,
12,2430,,0.9258000254631042,0.9442659020423889,0.36604973673820496,0.8307815790176392,0.47999998927116394,0.466187059879303,0.4563552737236023,61.0,310.0,0.13043926656246185,0.3432203531265259,0.726457417011261,0.9351057410240173,4467.0,162.0
12,2430,0.18536478281021118,,,,,,,,,,,,,,,
13,2617,,0.9269999861717224,0.943962574005127,0.36026105284690857,0.8378220200538635,0.45499998331069946,0.4748201072216034,0.4532019793987274,58.0,307.0,0.12539668381214142,0.34957626461982727,0.7399103045463562,0.9357337355613708,4470.0,165.0
13,2617,0.1842440515756607,,,,,,,,,,,,,,,
14,2804,,0.9225999712944031,0.944236695766449,0.3625897765159607,0.8397942781448364,0.4350000023841858,0.4632454812526703,0.43214285373687744,56.0,331.0,0.12662407755851746,0.33534136414527893,0.7488788962364197,0.9307096600532532,4446.0,167.0
14,2804,0.18264758586883545,,,,,,,,,,,,,,,
15,2991,,0.9247999787330627,0.9434585571289062,0.34711652994155884,0.8473581075668335,0.4350000023841858,0.47486037015914917,0.43893805146217346,53.0,323.0,0.12474769353866577,0.3448275923728943,0.7623318433761597,0.9323843121528625,4454.0,170.0
15,2991,0.1828812062740326,,,,,,,,,,,,,,,
16,3178,,0.9264000058174133,0.9445821642875671,0.3712616562843323,0.8439204692840576,0.4449999928474426,0.4772726893424988,0.44905009865760803,55.0,313.0,0.12409903854131699,0.34927234053611755,0.7533632516860962,0.934477686882019,4464.0,168.0
16,3178,0.18147319555282593,,,,,,,,,,,,,,,
17,3365,,0.9232000112533569,0.9429590702056885,0.3445233702659607,0.8486582040786743,0.41499999165534973,0.4710743725299835,0.4421052634716034,52.0,332.0,0.12066933512687683,0.3399602472782135,0.7668161392211914,0.930500328540802,4445.0,171.0
17,3365,0.18174968659877777,,,,,,,,,,,,,,,
