epoch,step,train_loss,val_accuracy_optimized,val_auroc,val_average_precision,val_balanced_accuracy_optimized,val_best_threshold,val_f1_optimized,val_f1_threshold_05,val_false_negatives,val_false_positives,val_loss,val_precision_optimized,val_recall_optimized,val_specificity_optimized,val_true_negatives,val_true_positives
11,947,,0.9294000267982483,0.936983048915863,0.32237565517425537,0.807740330696106,0.5300000309944153,0.46106868982315063,0.4400564134120941,73.0,280.0,0.1413506418466568,0.35034802556037903,0.6741071343421936,0.9413735270500183,4496.0,151.0
11,947,0.19381245970726013,,,,,,,,,,,,,,,
12,1026,,0.9359999895095825,0.9383301138877869,0.32942962646484375,0.7835382223129272,0.5450000166893005,0.463087260723114,0.4506627321243286,86.0,234.0,0.13667850196361542,0.3709677457809448,0.6160714030265808,0.9510050415992737,4542.0,138.0
12,1026,0.19041435420513153,,,,,,,,,,,,,,,
13,1105,,0.9301999807357788,0.9389124512672424,0.33863669633865356,0.8102865219116211,0.4749999940395355,0.465543657541275,0.44736841320991516,72.0,277.0,0.12881454825401306,0.35431236028671265,0.6785714030265808,0.9420017004013062,4499.0,152.0
13,1105,0.19029073417186737,,,,,,,,,,,,,,,
14,1184,,0.9287999868392944,0.93923020362854,0.34377968311309814,0.7989164590835571,0.5,0.45230773091316223,0.45230770111083984,77.0,279.0,0.13379618525505066,0.34507042169570923,0.65625,0.9415829181671143,4497.0,147.0
14,1184,0.18752813339233398,,,,,,,,,,,,,,,
15,1263,,0.9326000213623047,0.9390806555747986,0.33421650528907776,0.8009055852890015,0.4949999749660492,0.4659270942211151,0.45512819290161133,77.0,260.0,0.13033916056156158,0.3611793518066406,0.65625,0.9455611109733582,4516.0,147.0
15,1263,0.18682429194450378,,,,,,,,,,,,,,,
16,1342,,0.9323999881744385,0.9387235641479492,0.33351272344589233,0.7986733913421631,0.5149999856948853,0.4634920656681061,0.4627092778682709,78.0,260.0,0.13548046350479126,0.35960590839385986,0.6517857313156128,0.9455611109733582,4516.0,146.0
16,1342,0.18813686072826385,,,,,,,,,,,,,,,
17,1421,,0.9332000017166138,0.9391441941261292,0.34258222579956055,0.803347110748291,0.5,0.46984127163887024,0.46984127163887024,76.0,258.0,0.13155318796634674,0.3645320236682892,0.6607142686843872,0.94597989320755,4518.0,148.0
17,1421,0.18452391028404236,,,,,,,,,,,,,,,
18,1500,,0.932200014591217,0.9388750195503235,0.337699830532074,0.8092060089111328,0.4899999797344208,0.4711388647556305,0.469453364610672,73.0,266.0,0.1306546926498413,0.36211031675338745,0.6741071343421936,0.944304883480072,4510.0,151.0
18,1500,0.1843140870332718,,,,,,,,,,,,,,,
19,1579,,0.9341999888420105,0.93869549036026,0.34109053015708923,0.7932332754135132,0.4949999749660492,0.4650406539440155,0.4638157784938812,81.0,248.0,0.1290573626756668,0.3657289147377014,0.6383928656578064,0.94807368516922,4528.0,143.0
19,1579,0.18429015576839447,,,,,,,,,,,,,,,
20,1658,,0.9377999901771545,0.9373831748962402,0.32050377130508423,0.7802255153656006,0.5400000214576721,0.4665523171424866,0.4518072307109833,88.0,223.0,0.13406383991241455,0.37883007526397705,0.6071428656578064,0.9533082246780396,4553.0,136.0
20,1658,0.18396982550621033,,,,,,,,,,,,,,,
