epoch,step,train_loss,val_accuracy_optimized,val_auroc,val_average_precision,val_balanced_accuracy_optimized,val_best_threshold,val_f1_optimized,val_f1_threshold_05,val_false_negatives,val_false_positives,val_loss,val_precision_optimized,val_recall_optimized,val_specificity_optimized,val_true_negatives,val_true_positives
0,175,,0.9187999963760376,0.9104271531105042,0.2931901812553406,0.7587186694145203,0.550000011920929,0.39039039611816406,0.35622817277908325,93.0,313.0,0.4576176702976227,0.29345372319221497,0.5829596519470215,0.934477686882019,4464.0,130.0
0,175,0.60670405626297,,,,,,,,,,,,,,,
1,351,,0.9182000160217285,0.9271659851074219,0.31227579712867737,0.7968794107437134,0.6100000143051147,0.4198581576347351,0.36534446477890015,75.0,334.0,0.3420199751853943,0.30705395340919495,0.6636771559715271,0.9300816655158997,4443.0,148.0
1,351,0.4032667875289917,,,,,,,,,,,,,,,
2,527,,0.9301999807357788,0.9302083253860474,0.30428919196128845,0.7753722071647644,0.6550000309944153,0.43618741631507874,0.37486687302589417,88.0,261.0,0.3136046528816223,0.34090909361839294,0.605381190776825,0.9453632235527039,4516.0,135.0
2,527,0.3521876931190491,,,,,,,,,,,,,,,
3,703,,0.9228000044822693,0.9310494661331177,0.2988157570362091,0.7928743362426758,0.6399999856948853,0.4289940893650055,0.3807486593723297,78.0,308.0,0.3043346405029297,0.32008829712867737,0.6502242088317871,0.9355244040489197,4469.0,145.0
3,703,0.3320508301258087,,,,,,,,,,,,,,,
4,879,,0.9254000186920166,0.9296503663063049,0.2867518365383148,0.7749976515769958,0.6500000357627869,0.4217054545879364,0.37154990434646606,87.0,286.0,0.301990270614624,0.3222748935222626,0.6098654866218567,0.940129816532135,4491.0,136.0
4,879,0.3212575614452362,,,,,,,,,,,,,,,
5,1055,,0.9210000038146973,0.932860255241394,0.31581977009773254,0.7876573204994202,0.6299999952316284,0.41997063159942627,0.38232043385505676,80.0,315.0,0.29618552327156067,0.3122270703315735,0.6412556171417236,0.9340590238571167,4462.0,143.0
5,1055,0.3124357759952545,,,,,,,,,,,,,,,
6,1231,,0.9301999807357788,0.9332733154296875,0.32070067524909973,0.7518598437309265,0.6399999856948853,0.4154103994369507,0.3853006660938263,99.0,250.0,0.29433590173721313,0.33155080676078796,0.5560538172721863,0.9476658701896667,4527.0,124.0
6,1231,0.31326794624328613,,,,,,,,,,,,,,,
7,1407,,0.9300000071525574,0.9330545663833618,0.32198500633239746,0.7624425888061523,0.6349999904632568,0.4243420958518982,0.3882618546485901,94.0,256.0,0.2949691116809845,0.33506494760513306,0.5784753561019897,0.9464098811149597,4521.0,129.0
7,1407,0.30654260516166687,,,,,,,,,,,,,,,
8,1583,,0.9412000179290771,0.9340327382087708,0.3263687789440155,0.7212793827056885,0.6449999809265137,0.4212598502635956,0.4019138813018799,116.0,178.0,0.29200732707977295,0.3754386007785797,0.4798206388950348,0.9627380967140198,4599.0,107.0
8,1583,0.3068549335002899,,,,,,,,,,,,,,,
9,1759,,0.9345999956130981,0.9346504211425781,0.3243086040019989,0.7434751391410828,0.6500000357627869,0.4212389588356018,0.3876652121543884,104.0,223.0,0.29023393988609314,0.3479532301425934,0.5336322784423828,0.9533179998397827,4554.0,119.0
9,1759,0.3011402189731598,,,,,,,,,,,,,,,
10,1935,,0.930400013923645,0.9348072409629822,0.3283630907535553,0.758376955986023,0.6500000357627869,0.421926885843277,0.39024388790130615,96.0,252.0,0.2906354069709778,0.33509233593940735,0.5695067048072815,0.9472472071647644,4525.0,127.0
10,1935,0.3028873801231384,,,,,,,,,,,,,,,
11,2111,,0.9287999868392944,0.9336667060852051,0.3261474668979645,0.7596771717071533,0.6399999856948853,0.41830065846443176,0.3858875334262848,95.0,261.0,0.2930927872657776,0.32904884219169617,0.573991060256958,0.9453632235527039,4516.0,128.0
11,2111,0.29658469557762146,,,,,,,,,,,,,,,
12,2287,,0.9380000233650208,0.9344683289527893,0.3284730911254883,0.7367045879364014,0.6500000357627869,0.4259259104728699,0.39170506596565247,108.0,202.0,0.2894226610660553,0.3627760112285614,0.5156950950622559,0.9577140212059021,4575.0,115.0
12,2287,0.2940081059932709,,,,,,,,,,,,,,,
13,2463,,0.9419999718666077,0.9337990283966064,0.3262939453125,0.7281104922294617,0.6500000357627869,0.4313725531101227,0.3873978853225708,113.0,177.0,0.2909969091415405,0.38327527046203613,0.4932735562324524,0.962947428226471,4600.0,110.0
13,2463,0.29792362451553345,,,,,,,,,,,,,,,
14,2639,,0.9366000294685364,0.9340824484825134,0.32371145486831665,0.7359719276428223,0.6449999809265137,0.4204753041267395,0.3797752857208252,108.0,209.0,0.29046332836151123,0.354938268661499,0.5156950950622559,0.9562487006187439,4568.0,115.0
14,2639,0.297341912984848,,,,,,,,,,,,,,,
15,2815,,0.9327999949455261,0.9330414533615112,0.3219187557697296,0.7468080520629883,0.6299999952316284,0.41868510842323303,0.3819209039211273,102.0,234.0,0.29313990473747253,0.3408450782299042,0.5426008701324463,0.951015293598175,4543.0,121.0
15,2815,0.29764610528945923,,,,,,,,,,,,,,,
16,2991,,0.9247999787330627,0.9325364232063293,0.32204368710517883,0.7768211364746094,0.6000000238418579,0.42153847217559814,0.38461539149284363,86.0,290.0,0.29364192485809326,0.3208431005477905,0.6143497824668884,0.9392924308776855,4487.0,137.0
16,2991,0.297840416431427,,,,,,,,,,,,,,,
17,3167,,0.9282000064849854,0.9323805570602417,0.32081806659698486,0.7615005970001221,0.6000000238418579,0.4181523621082306,0.386869877576828,94.0,265.0,0.29424774646759033,0.3274111747741699,0.5784753561019897,0.9445258378982544,4512.0,129.0
17,3167,0.2944806218147278,,,,,,,,,,,,,,,
18,3343,,0.9341999888420105,0.9302420616149902,0.31931716203689575,0.7411283254623413,0.625,0.4176991283893585,0.38349515199661255,105.0,224.0,0.29964300990104675,0.34502923488616943,0.5291479825973511,0.9531086683273315,4553.0,118.0
18,3343,0.2930580973625183,,,,,,,,,,,,,,,
19,3519,,0.9283999800682068,0.9296831488609314,0.3222007155418396,0.7701551914215088,0.5950000286102295,0.42628204822540283,0.3896424174308777,90.0,268.0,0.30135008692741394,0.3316708207130432,0.5964125394821167,0.9438978433609009,4509.0,133.0
19,3519,0.2953532636165619,,,,,,,,,,,,,,,
