epoch,step,train_loss,val_accuracy_optimized,val_auroc,val_average_precision,val_balanced_accuracy_optimized,val_best_threshold,val_f1_optimized,val_f1_threshold_05,val_false_negatives,val_false_positives,val_loss,val_precision_optimized,val_recall_optimized,val_specificity_optimized,val_true_negatives,val_true_positives
0,78,,0.9211999773979187,0.8782819509506226,0.22314397990703583,0.6949479579925537,0.5699999928474426,0.33670032024383545,0.2912246882915497,124.0,270.0,0.4581912159919739,0.2702702581882477,0.4464285671710968,0.9434673190116882,4506.0,100.0
0,78,0.5438388586044312,,,,,,,,,,,,,,,
1,157,,0.8971999883651733,0.9073680639266968,0.2793712317943573,0.7951401472091675,0.4899999797344208,0.37317076325416565,0.3627075254917145,71.0,443.0,0.296743780374527,0.2567114233970642,0.6830357313156128,0.9072445631027222,4333.0,153.0
1,157,0.346664696931839,,,,,,,,,,,,,,,
2,236,,0.926800012588501,0.9201074242591858,0.28628090023994446,0.7319185137748718,0.5600000023841858,0.38795986771583557,0.3784530460834503,108.0,258.0,0.2220676988363266,0.31016042828559875,0.5178571343421936,0.94597989320755,4518.0,116.0
2,236,0.27092450857162476,,,,,,,,,,,,,,,
3,315,,0.9205999970436096,0.9229060411453247,0.28777655959129333,0.7627123594284058,0.550000011920929,0.39939484000205994,0.3833780288696289,92.0,305.0,0.1905118227005005,0.30205950140953064,0.5892857313156128,0.9361390471458435,4471.0,132.0
3,315,0.2394353747367859,,,,,,,,,,,,,,,
4,394,,0.9265999794006348,0.9251923561096191,0.2840350270271301,0.7509609460830688,0.5699999928474426,0.40518638491630554,0.3896457850933075,99.0,268.0,0.17491310834884644,0.31806614995002747,0.5580357313156128,0.9438861012458801,4508.0,125.0
4,394,0.22315119206905365,,,,,,,,,,,,,,,
5,473,,0.9147999882698059,0.9261055588722229,0.2885219156742096,0.7894607186317444,0.5,0.4066852629184723,0.4066852331161499,78.0,348.0,0.16317549347877502,0.2955465614795685,0.6517857313156128,0.927135705947876,4428.0,146.0
5,473,0.21341681480407715,,,,,,,,,,,,,,,
6,552,,0.9182000160217285,0.9254457354545593,0.28145405650138855,0.7784757018089294,0.5099999904632568,0.40638604760169983,0.3988603949546814,84.0,325.0,0.15563873946666718,0.301075279712677,0.625,0.9319514036178589,4451.0,140.0
6,552,0.20736385881900787,,,,,,,,,,,,,,,
7,631,,0.9097999930381775,0.9260859489440918,0.2821366786956787,0.8038630485534668,0.45499998331069946,0.4057970941066742,0.40345820784568787,70.0,381.0,0.15252739191055298,0.2878504693508148,0.6875,0.9202261567115784,4395.0,154.0
7,631,0.20318029820919037,,,,,,,,,,,,,,,
8,710,,0.91839998960495,0.927017092704773,0.27955761551856995,0.7785804271697998,0.5149999856948853,0.40697675943374634,0.3971830904483795,84.0,324.0,0.152201309800148,0.3017241358757019,0.625,0.9321607947349548,4452.0,140.0
8,710,0.20240141451358795,,,,,,,,,,,,,,,
9,789,,0.9192000031471252,0.9280769228935242,0.2916980981826782,0.7938913106918335,0.4650000035762787,0.4212034344673157,0.4173106551170349,77.0,327.0,0.14340339601039886,0.31012657284736633,0.65625,0.9315326809883118,4449.0,147.0
9,789,0.19807541370391846,,,,,,,,,,,,,,,
10,868,,0.923799991607666,0.9284302592277527,0.289384126663208,0.7686423063278198,0.5149999856948853,0.4129429757595062,0.4113263785839081,90.0,291.0,0.14611150324344635,0.3152941167354584,0.5982142686843872,0.9390703439712524,4485.0,134.0
10,868,0.19650578498840332,,,,,,,,,,,,,,,
