epoch,step,train_loss,val_accuracy_optimized,val_auroc,val_average_precision,val_balanced_accuracy_optimized,val_best_threshold,val_f1_optimized,val_f1_threshold_05,val_false_negatives,val_false_positives,val_loss,val_precision_optimized,val_recall_optimized,val_specificity_optimized,val_true_negatives,val_true_positives
0,175,,0.9133999943733215,0.9204211235046387,0.2762659192085266,0.7751299738883972,0.5900000333786011,0.39099860191345215,0.36486485600471497,84.0,349.0,0.46236932277679443,0.2848360538482666,0.6233183741569519,0.9269415736198425,4428.0,139.0
0,175,0.6347630620002747,,,,,,,,,,,,,,,
1,351,,0.9247999787330627,0.9321964979171753,0.31249260902404785,0.7768211364746094,0.675000011920929,0.42153847217559814,0.3802133798599243,86.0,290.0,0.3421190679073334,0.3208431005477905,0.6143497824668884,0.9392924308776855,4487.0,137.0
1,351,0.3973083198070526,,,,,,,,,,,,,,,
2,527,,0.9179999828338623,0.932604968547821,0.31004923582077026,0.7946372032165527,0.6600000262260437,0.4176136553287506,0.3816183805465698,76.0,334.0,0.3117588758468628,0.30561330914497375,0.6591928005218506,0.9300816655158997,4443.0,147.0
2,527,0.34508103132247925,,,,,,,,,,,,,,,
3,703,,0.9193999767303467,0.9325476884841919,0.30965420603752136,0.8017823696136475,0.6500000357627869,0.4267425537109375,0.3855670094490051,73.0,330.0,0.30230194330215454,0.3125,0.6726457476615906,0.9309189915657043,4447.0,150.0
3,703,0.3307938873767853,,,,,,,,,,,,,,,
4,879,,0.921999990940094,0.9337999224662781,0.3012072443962097,0.7988680601119995,0.6500000357627869,0.43148690462112427,0.3919062912464142,75.0,315.0,0.2933558225631714,0.3196544349193573,0.6636771559715271,0.9340590238571167,4462.0,148.0
4,879,0.32255059480667114,,,,,,,,,,,,,,,
5,1055,,0.9136000275611877,0.9333540797233582,0.29579958319664,0.815846860408783,0.6449999809265137,0.4224598705768585,0.3855421543121338,65.0,367.0,0.29796069860458374,0.30095237493515015,0.7085201740264893,0.9231735467910767,4410.0,158.0
5,1055,0.3195992708206177,,,,,,,,,,,,,,,
6,1231,,0.9035999774932861,0.932968258857727,0.28809070587158203,0.8426756858825684,0.5950000286102295,0.41787439584732056,0.39419087767601013,50.0,432.0,0.29142799973487854,0.2859504222869873,0.7757847309112549,0.9095667004585266,4345.0,173.0
6,1231,0.3085591495037079,,,,,,,,,,,,,,,
7,1407,,0.9179999828338623,0.9326232075691223,0.2845877707004547,0.8074620962142944,0.6449999809265137,0.4273742735385895,0.38722965121269226,70.0,340.0,0.2929646670818329,0.3103448152542114,0.6860986351966858,0.9288256168365479,4437.0,153.0
7,1407,0.30808547139167786,,,,,,,,,,,,,,,
8,1583,,0.9156000018119812,0.9326546788215637,0.2884896695613861,0.8147560358047485,0.6150000095367432,0.426630437374115,0.3987068831920624,66.0,356.0,0.2899980843067169,0.30604287981987,0.7040358781814575,0.9254762530326843,4421.0,157.0
8,1583,0.30714669823646545,,,,,,,,,,,,,,,
9,1759,,0.9178000092506409,0.9332197904586792,0.2935543358325958,0.8116324543952942,0.6299999952316284,0.42995843291282654,0.39790576696395874,68.0,343.0,0.2908772826194763,0.31124499440193176,0.695067286491394,0.9281976222991943,4434.0,155.0
9,1759,0.303852379322052,,,,,,,,,,,,,,,
10,1935,,0.920799970626831,0.9340130686759949,0.2968699634075165,0.798240065574646,0.6200000047683716,0.42774567008018494,0.4030837118625641,75.0,321.0,0.28812888264656067,0.3155650198459625,0.6636771559715271,0.9328030347824097,4456.0,148.0
10,1935,0.3006402850151062,,,,,,,,,,,,,,,
11,2111,,0.9172000288963318,0.9340881109237671,0.2972170114517212,0.8134559392929077,0.6000000238418579,0.42975208163261414,0.4039735198020935,67.0,347.0,0.2877098023891449,0.31013917922973633,0.6995515823364258,0.9273602962493896,4430.0,156.0
11,2111,0.3013080954551697,,,,,,,,,,,,,,,
12,2287,,0.9157999753952026,0.9338459372520447,0.29593679308891296,0.8127232789993286,0.6349999904632568,0.4256480634212494,0.3887210488319397,67.0,354.0,0.29332855343818665,0.30588236451148987,0.6995515823364258,0.9258949160575867,4423.0,156.0
12,2287,0.30018141865730286,,,,,,,,,,,,,,,
13,2463,,0.9205999970436096,0.934624195098877,0.3033335506916046,0.8002728819847107,0.5950000286102295,0.4287770092487335,0.4087255895137787,74.0,323.0,0.28566837310791016,0.3156779706478119,0.6681614518165588,0.9323843121528625,4454.0,149.0
13,2463,0.2988429367542267,,,,,,,,,,,,,,,
14,2639,,0.9178000092506409,0.9338169097900391,0.3019978106021881,0.8073574304580688,0.6050000190734863,0.42677822709083557,0.3986928164958954,70.0,341.0,0.2902030646800995,0.3097166121006012,0.6860986351966858,0.9286162853240967,4436.0,153.0
14,2639,0.2970263361930847,,,,,,,,,,,,,,,
15,2815,,0.9204000234603882,0.9347123503684998,0.3066345751285553,0.7980307340621948,0.6050000190734863,0.4265129864215851,0.4053156077861786,75.0,323.0,0.2874256372451782,0.31422504782676697,0.6636771559715271,0.9323843121528625,4454.0,148.0
15,2815,0.30010339617729187,,,,,,,,,,,,,,,
16,2991,,0.925000011920929,0.9353469610214233,0.3073749244213104,0.7876132130622864,0.6050000190734863,0.4309559762477875,0.40783411264419556,81.0,294.0,0.28391265869140625,0.32568806409835815,0.6367713212966919,0.9384551048278809,4483.0,142.0
16,2991,0.29583635926246643,,,,,,,,,,,,,,,
17,3167,,0.9156000018119812,0.9340308904647827,0.3037544786930084,0.8062061071395874,0.5900000333786011,0.42032966017723083,0.40534520149230957,70.0,352.0,0.2874286472797394,0.302970290184021,0.6860986351966858,0.926313579082489,4425.0,153.0
17,3167,0.29542064666748047,,,,,,,,,,,,,,,
18,3343,,0.9143999814987183,0.9349977970123291,0.30566102266311646,0.8162655234336853,0.5699999928474426,0.42473116517066956,0.40635642409324646,65.0,363.0,0.28471580147743225,0.30326294898986816,0.7085201740264893,0.9240108728408813,4414.0,158.0
18,3343,0.2943330407142639,,,,,,,,,,,,,,,
19,3519,,0.9111999869346619,0.9343669414520264,0.30486562848091125,0.8252782821655273,0.5600000023841858,0.4233766198158264,0.40596330165863037,60.0,384.0,0.2862662971019745,0.29798904061317444,0.7309417128562927,0.9196147918701172,4393.0,163.0
19,3519,0.29395565390586853,,,,,,,,,,,,,,,
20,3695,,0.9106000065803528,0.9354116916656494,0.3080906569957733,0.8292392492294312,0.5900000333786011,0.4247104227542877,0.3899371027946472,58.0,389.0,0.2894520163536072,0.29783394932746887,0.7399103045463562,0.9185681343078613,4388.0,165.0
20,3695,0.29534032940864563,,,,,,,,,,,,,,,
21,3871,,0.9125999808311462,0.9357966184616089,0.3108372688293457,0.830285906791687,0.574999988079071,0.4302477240562439,0.40439561009407043,58.0,379.0,0.2856619358062744,0.3033088147640228,0.7399103045463562,0.9206615090370178,4398.0,165.0
21,3871,0.2940935790538788,,,,,,,,,,,,,,,
22,4047,,0.9222000241279602,0.9362208843231201,0.3120659589767456,0.8032476902008057,0.5799999833106995,0.4354136884212494,0.4071005880832672,73.0,316.0,0.2829844653606415,0.32188841700553894,0.6726457476615906,0.9338496923446655,4461.0,150.0
22,4047,0.29528242349624634,,,,,,,,,,,,,,,
23,4223,,0.9178000092506409,0.9363246560096741,0.31154292821884155,0.8073574304580688,0.5850000381469727,0.42677822709083557,0.4039955735206604,70.0,341.0,0.2851640582084656,0.3097166121006012,0.6860986351966858,0.9286162853240967,4436.0,153.0
23,4223,0.2935633957386017,,,,,,,,,,,,,,,
24,4399,,0.9143999814987183,0.9360426068305969,0.31104111671447754,0.8205404877662659,0.550000011920929,0.4278075098991394,0.41281139850616455,63.0,365.0,0.2830720841884613,0.3047619163990021,0.7174887657165527,0.923592209815979,4412.0,160.0
24,4399,0.2915533483028412,,,,,,,,,,,,,,,
25,4575,,0.921999990940094,0.9367128610610962,0.3125920295715332,0.7988680601119995,0.574999988079071,0.43148690462112427,0.4061032831668854,75.0,315.0,0.2818949818611145,0.3196544349193573,0.6636771559715271,0.9340590238571167,4462.0,148.0
25,4575,0.2927727699279785,,,,,,,,,,,,,,,
