epoch,step,train_loss,val_accuracy_optimized,val_auroc,val_average_precision,val_balanced_accuracy_optimized,val_best_threshold,val_f1_optimized,val_f1_threshold_05,val_false_negatives,val_false_positives,val_loss,val_precision_optimized,val_recall_optimized,val_specificity_optimized,val_true_negatives,val_true_positives
0,78,,0.925000011920929,0.9106180667877197,0.28965523838996887,0.7277636528015137,0.5250000357627869,0.3781094551086426,0.36778524518013,109.0,266.0,0.448824018239975,0.30000001192092896,0.5112107396125793,0.9443165063858032,4511.0,114.0
0,78,0.5481180548667908,,,,,,,,,,,,,,,
1,157,,0.9276000261306763,0.9208821058273315,0.30817538499832153,0.7547740936279297,0.5099999904632568,0.4104234278202057,0.40993788838386536,97.0,265.0,0.28597041964530945,0.322250634431839,0.5650224089622498,0.9445258378982544,4512.0,126.0
1,157,0.35391271114349365,,,,,,,,,,,,,,,
2,236,,0.9143999814987183,0.9293860197067261,0.30820685625076294,0.8077155947685242,0.4699999988079071,0.41847825050354004,0.40840840339660645,69.0,359.0,0.2128332257270813,0.3001949191093445,0.6905829310417175,0.9248482584953308,4418.0,154.0
2,236,0.269202321767807,,,,,,,,,,,,,,,
3,315,,0.9214000105857849,0.9306514263153076,0.30098339915275574,0.7878666520118713,0.5149999856948853,0.4212076663970947,0.4062059223651886,80.0,313.0,0.186509370803833,0.3135964870452881,0.6412556171417236,0.934477686882019,4464.0,143.0
3,315,0.23685398697853088,,,,,,,,,,,,,,,
4,394,,0.9200000166893005,0.9322181344032288,0.3060958683490753,0.7999588847160339,0.4699999988079071,0.4269340932369232,0.42153847217559814,74.0,326.0,0.16034796833992004,0.31368422508239746,0.6681614518165588,0.931756317615509,4451.0,149.0
4,394,0.2201208770275116,,,,,,,,,,,,,,,
5,473,,0.9264000058174133,0.9326621294021606,0.29421761631965637,0.7840709090232849,0.5300000309944153,0.43209874629974365,0.4258992671966553,83.0,285.0,0.15793614089488983,0.3294117748737335,0.6278026700019836,0.9403391480445862,4492.0,140.0
5,473,0.20946630835533142,,,,,,,,,,,,,,,
6,552,,0.9205999970436096,0.9334427714347839,0.293662965297699,0.8088228106498718,0.5,0.43527740240097046,0.43527737259864807,70.0,327.0,0.15316294133663177,0.3187499940395355,0.6860986351966858,0.9315469861030579,4450.0,153.0
6,552,0.20475071668624878,,,,,,,,,,,,,,,
7,631,,0.9240000247955322,0.9332442283630371,0.29394352436065674,0.7956397533416748,0.48499998450279236,0.4345237910747528,0.43425077199935913,77.0,303.0,0.14248888194561005,0.3251670300960541,0.6547085046768188,0.9365710616111755,4474.0,146.0
7,631,0.1996716856956482,,,,,,,,,,,,,,,
8,710,,0.921999990940094,0.9332742094993591,0.291864812374115,0.8052805662155151,0.4949999749660492,0.4364161789417267,0.433382123708725,72.0,318.0,0.143668532371521,0.3219616115093231,0.6771300435066223,0.9334310293197632,4459.0,151.0
8,710,0.19752885401248932,,,,,,,,,,,,,,,
9,789,,0.9225999712944031,0.9328612089157104,0.2898254990577698,0.7991820573806763,0.4899999797344208,0.43338215351104736,0.428143709897995,75.0,312.0,0.14320045709609985,0.321739137172699,0.6636771559715271,0.9346870183944702,4465.0,148.0
9,789,0.19558657705783844,,,,,,,,,,,,,,,
10,868,,0.9200000166893005,0.9336742162704468,0.3014376163482666,0.8106462955474854,0.4699999988079071,0.43502822518348694,0.42572739720344543,69.0,331.0,0.13957150280475616,0.3175257742404938,0.6905829310417175,0.9307096600532532,4446.0,154.0
10,868,0.19525094330310822,,,,,,,,,,,,,,,
11,947,,0.9210000038146973,0.9335991144180298,0.29656746983528137,0.809032142162323,0.4699999988079071,0.4365192651748657,0.4285714328289032,70.0,325.0,0.13676142692565918,0.3200836777687073,0.6860986351966858,0.9319656491279602,4452.0,153.0
11,947,0.19352339208126068,,,,,,,,,,,,,,,
12,1026,,0.925000011920929,0.9336046576499939,0.29704585671424866,0.7918881773948669,0.4749999940395355,0.4343891143798828,0.4097560942173004,79.0,296.0,0.1350823938846588,0.3272727131843567,0.6457399129867554,0.9380364418029785,4481.0,144.0
12,1026,0.19230085611343384,,,,,,,,,,,,,,,
13,1105,,0.9229999780654907,0.9342833757400513,0.2995520234107971,0.7929790019989014,0.4449999928474426,0.4296296238899231,0.3958691954612732,78.0,307.0,0.1316731721162796,0.3207964599132538,0.6502242088317871,0.9357337355613708,4470.0,145.0
13,1105,0.1902923882007599,,,,,,,,,,,,,,,
14,1184,,0.9215999841690063,0.932738184928894,0.292575865983963,0.8007962703704834,0.4650000035762787,0.4318840503692627,0.40909090638160706,74.0,318.0,0.13705967366695404,0.319057822227478,0.6681614518165588,0.9334310293197632,4459.0,149.0
14,1184,0.1894482970237732,,,,,,,,,,,,,,,
15,1263,,0.9193999767303467,0.9350531697273254,0.3023069500923157,0.8146072626113892,0.4599999785423279,0.4363636374473572,0.4283464550971985,67.0,336.0,0.13565264642238617,0.31707316637039185,0.6995515823364258,0.9296629428863525,4441.0,156.0
15,1263,0.18913471698760986,,,,,,,,,,,,,,,
16,1342,,0.9210000038146973,0.9347311854362488,0.3039195239543915,0.8111696243286133,0.4449999928474426,0.43812233209609985,0.39726027846336365,69.0,326.0,0.13186752796173096,0.32083332538604736,0.6905829310417175,0.931756317615509,4451.0,154.0
16,1342,0.18725576996803284,,,,,,,,,,,,,,,
17,1421,,0.9172000288963318,0.9347264766693115,0.30245912075042725,0.8198683261871338,0.4399999976158142,0.4344262182712555,0.3979763984680176,64.0,350.0,0.1326521933078766,0.3123772144317627,0.713004469871521,0.9267322421073914,4427.0,159.0
17,1421,0.187313973903656,,,,,,,,,,,,,,,
18,1500,,0.9211999773979187,0.9331456422805786,0.294968843460083,0.8069993257522583,0.4699999988079071,0.43553006649017334,0.40449437499046326,71.0,323.0,0.1370340883731842,0.3199999928474426,0.681614339351654,0.9323843121528625,4454.0,152.0
18,1500,0.18780165910720825,,,,,,,,,,,,,,,
19,1579,,0.9218000173568726,0.9350042939186096,0.3040027916431427,0.8073133230209351,0.4599999785423279,0.43741005659103394,0.3973288834095001,71.0,320.0,0.13265378773212433,0.32203391194343567,0.681614339351654,0.9330123662948608,4457.0,152.0
19,1579,0.18584942817687988,,,,,,,,,,,,,,,
20,1658,,0.9222000241279602,0.9341471791267395,0.2992517054080963,0.7968352437019348,0.4699999988079071,0.4304538667201996,0.3920922577381134,76.0,313.0,0.13397596776485443,0.31956520676612854,0.6591928005218506,0.934477686882019,4464.0,147.0
20,1658,0.18764998018741608,,,,,,,,,,,,,,,
