epoch,step,train_loss,val_accuracy_optimized,val_auroc,val_average_precision,val_balanced_accuracy_optimized,val_best_threshold,val_f1_optimized,val_f1_threshold_05,val_false_negatives,val_false_positives,val_loss,val_precision_optimized,val_recall_optimized,val_specificity_optimized,val_true_negatives,val_true_positives
0,175,,0.9056000113487244,0.905838131904602,0.24494624137878418,0.7282982468605042,0.550000011920929,0.33521130681037903,0.3268398344516754,104.0,368.0,0.45945093035697937,0.24435319006443024,0.5336322784423828,0.9229642152786255,4409.0,119.0
0,175,0.6272585988044739,,,,,,,,,,,,,,,
1,351,,0.9179999828338623,0.9276826977729797,0.2923104465007782,0.7732623815536499,0.6150000095367432,0.40058478713035583,0.375397652387619,86.0,324.0,0.3383777439594269,0.29718005657196045,0.6143497824668884,0.9321749806404114,4453.0,137.0
1,351,0.40821388363838196,,,,,,,,,,,,,,,
2,527,,0.9038000106811523,0.9303144216537476,0.3021640181541443,0.81285560131073,0.6100000143051147,0.39799749851226807,0.37962037324905396,64.0,417.0,0.31332606077194214,0.2760416567325592,0.713004469871521,0.912706732749939,4360.0,159.0
2,527,0.34831973910331726,,,,,,,,,,,,,,,
3,703,,0.9223999977111816,0.931179940700531,0.3016437888145447,0.7670151591300964,0.6500000357627869,0.4067278206348419,0.3822937607765198,90.0,298.0,0.3045021891593933,0.30858469009399414,0.5964125394821167,0.9376177787780762,4479.0,133.0
3,703,0.3284962773323059,,,,,,,,,,,,,,,
4,879,,0.9218000173568726,0.9341360330581665,0.31339868903160095,0.76883864402771,0.6449999809265137,0.4066767990589142,0.3826638460159302,89.0,302.0,0.2944878935813904,0.30733945965766907,0.6008968353271484,0.9367803931236267,4475.0,134.0
4,879,0.3210044503211975,,,,,,,,,,,,,,,
5,1055,,0.9323999881744385,0.935272753238678,0.31918367743492126,0.7530112266540527,0.6550000309944153,0.42320817708969116,0.3854389786720276,99.0,239.0,0.2901384234428406,0.3415977954864502,0.5560538172721863,0.9499685764312744,4538.0,124.0
5,1055,0.31179752945899963,,,,,,,,,,,,,,,
6,1231,,0.932200014591217,0.9354511499404907,0.32262927293777466,0.7571815252304077,0.6349999904632568,0.4263959527015686,0.3860045075416565,97.0,242.0,0.28786391019821167,0.34239131212234497,0.5650224089622498,0.9493405818939209,4535.0,126.0
6,1231,0.3071167469024658,,,,,,,,,,,,,,,
