epoch,step,train_loss,val_accuracy_optimized,val_auroc,val_average_precision,val_balanced_accuracy_optimized,val_best_threshold,val_f1_optimized,val_f1_threshold_05,val_false_negatives,val_false_positives,val_loss,val_precision_optimized,val_recall_optimized,val_specificity_optimized,val_true_negatives,val_true_positives
13,2617,,0.9305999875068665,0.9365006685256958,0.3188226819038391,0.7819939851760864,0.4650000035762787,0.4430176615715027,0.4253731369972229,85.0,262.0,0.1267174631357193,0.3449999988079071,0.6188340783119202,0.9451538920402527,4515.0,138.0
13,2617,0.18326914310455322,,,,,,,,,,,,,,,
14,2804,,0.925599992275238,0.9354211091995239,0.30767351388931274,0.8028895854949951,0.44999998807907104,0.44477614760398865,0.4220183491706848,74.0,298.0,0.12726767361164093,0.3333333432674408,0.6681614518165588,0.9376177787780762,4479.0,149.0
14,2804,0.1834934502840042,,,,,,,,,,,,,,,
15,2991,,0.9258000254631042,0.9372826218605042,0.33000895380973816,0.8029942512512207,0.4599999785423279,0.44544094800949097,0.43214285373687744,74.0,297.0,0.13117265701293945,0.3340807259082794,0.6681614518165588,0.9378271102905273,4480.0,149.0
15,2991,0.18329009413719177,,,,,,,,,,,,,,,
16,3178,,0.921999990940094,0.9366105198860168,0.31866082549095154,0.8181054592132568,0.44999998807907104,0.44602274894714355,0.4260563254356384,66.0,324.0,0.1306597739458084,0.32640331983566284,0.7040358781814575,0.9321749806404114,4453.0,157.0
16,3178,0.18282869458198547,,,,,,,,,,,,,,,
17,3365,,0.9225999712944031,0.9371240139007568,0.3294422924518585,0.814144492149353,0.4650000035762787,0.44476330280303955,0.44151565432548523,68.0,319.0,0.13414788246154785,0.32700422406196594,0.695067286491394,0.933221697807312,4458.0,155.0
17,3365,0.18214450776576996,,,,,,,,,,,,,,,
18,3552,,0.925000011920929,0.9371187686920166,0.3237590491771698,0.8047130703926086,0.4650000035762787,0.4444443881511688,0.441426157951355,73.0,302.0,0.1299905776977539,0.33185839653015137,0.6726457476615906,0.9367803931236267,4475.0,150.0
18,3552,0.1815514862537384,,,,,,,,,,,,,,,
19,3739,,0.9222000241279602,0.9367287158966064,0.32619351148605347,0.8139351606369019,0.4449999928474426,0.4434906840324402,0.4145454466342926,68.0,321.0,0.13109099864959717,0.325630247592926,0.695067286491394,0.9328030347824097,4456.0,155.0
19,3739,0.18350893259048462,,,,,,,,,,,,,,,
