epoch,step,train_loss,val_auroc,val_f1,val_loss
0,49,0.28518638014793396,,,
0,99,0.12524360418319702,,,
0,149,0.09310296177864075,,,
0,175,,0.9212337732315063,0.0,0.11878913640975952
1,199,0.14910255372524261,,,
1,249,0.12447898834943771,,,
1,299,0.10714438557624817,,,
1,349,0.09732136875391006,,,
1,351,,0.9315662980079651,0.0,0.11364416778087616
2,399,0.11637936532497406,,,
2,449,0.14233848452568054,,,
2,499,0.13283568620681763,,,
2,527,,0.9350210428237915,0.0,0.11159884184598923
3,549,0.0867878645658493,,,
3,599,0.13043367862701416,,,
3,649,0.13675206899642944,,,
3,699,0.11377091705799103,,,
3,703,,0.9357277750968933,0.0,0.11159966140985489
4,749,0.10640773922204971,,,
4,799,0.09915335476398468,,,
4,849,0.10523372888565063,,,
4,879,,0.9363380670547485,0.0,0.11085359007120132
5,899,0.1283249855041504,,,
5,949,0.08781515806913376,,,
5,999,0.1270385980606079,,,
5,1049,0.06859305500984192,,,
5,1055,,0.9369625449180603,0.0,0.11090325564146042
6,1099,0.11769989132881165,,,
6,1149,0.11541105061769485,,,
6,1199,0.1168915331363678,,,
6,1231,,0.9362446069717407,0.0,0.11118926107883453
7,1249,0.11552828550338745,,,
7,1299,0.15539468824863434,,,
7,1349,0.07746389508247375,,,
7,1399,0.10201405733823776,,,
7,1407,,0.9369802474975586,0.0,0.11101950705051422
8,1449,0.14479632675647736,,,
8,1499,0.12081886827945709,,,
8,1549,0.09887681901454926,,,
8,1583,,0.9367110729217529,0.0,0.11098132282495499
9,1599,0.10640186816453934,,,
9,1649,0.08540671318769455,,,
9,1699,0.15469776093959808,,,
9,1749,0.1207185834646225,,,
9,1759,,0.9365072846412659,0.0,0.11118490248918533
10,1799,0.056604184210300446,,,
10,1849,0.12879011034965515,,,
10,1899,0.08593486994504929,,,
10,1935,,0.9366204142570496,0.0,0.11074674129486084
11,1949,0.10587349534034729,,,
11,1999,0.07885581254959106,,,
11,2049,0.11424696445465088,,,
11,2099,0.0934368222951889,,,
11,2111,,0.9362708330154419,0.0,0.11090737581253052
12,2149,0.1284499317407608,,,
12,2199,0.08403581380844116,,,
12,2249,0.07526932656764984,,,
12,2287,,0.9359305500984192,0.0,0.11408748477697372
13,2299,0.11633197963237762,,,
13,2349,0.09908165782690048,,,
13,2399,0.1040060818195343,,,
13,2449,0.15571315586566925,,,
13,2463,,0.9361324310302734,0.0,0.11145168542861938
14,2499,0.13593071699142456,,,
14,2549,0.0949563980102539,,,
14,2599,0.08811205625534058,,,
14,2639,,0.9356772303581238,0.0,0.11163205653429031
15,2649,0.07233047485351562,,,
15,2699,0.095864437520504,,,
15,2749,0.11155261099338531,,,
15,2799,0.08948296308517456,,,
15,2815,,0.9362137913703918,0.0,0.11157377809286118
16,2849,0.06766683608293533,,,
16,2899,0.11604677140712738,,,
16,2949,0.1194457858800888,,,
16,2991,,0.9351136088371277,0.0,0.11169165372848511
17,2999,0.07565516978502274,,,
17,3049,0.1168881356716156,,,
17,3099,0.09907207638025284,,,
17,3149,0.11119195818901062,,,
17,3167,,0.9352725148200989,0.0,0.11382366716861725
18,3199,0.12972259521484375,,,
18,3249,0.10683198273181915,,,
18,3299,0.07638035714626312,,,
18,3343,,0.9347668886184692,0.0,0.11269533634185791
19,3349,0.11004160344600677,,,
19,3399,0.11799047142267227,,,
19,3449,0.08449161052703857,,,
19,3499,0.09691894799470901,,,
19,3519,,0.9345911145210266,0.0,0.11219890415668488
20,3549,0.0782853215932846,,,
20,3599,0.11078334599733353,,,
20,3649,0.10236022621393204,,,
20,3695,,0.9332572817802429,0.0,0.11464942991733551
21,3699,0.09562521427869797,,,
21,3749,0.08889900147914886,,,
21,3799,0.07941928505897522,,,
21,3849,0.09560812264680862,,,
21,3871,,0.9349594116210938,0.0,0.11361352354288101
22,3899,0.07310967147350311,,,
22,3949,0.09363138675689697,,,
22,3999,0.10743944346904755,,,
22,4047,,0.9344125390052795,0.0,0.11322648823261261
23,4049,0.10715795308351517,,,
23,4099,0.09307069331407547,,,
23,4149,0.1806657463312149,,,
23,4199,0.09679307788610458,,,
