epoch,step,train_loss,val_accuracy_optimized,val_auroc,val_average_precision,val_balanced_accuracy_optimized,val_best_threshold,val_f1_optimized,val_f1_threshold_05,val_false_negatives,val_false_positives,val_loss,val_precision_optimized,val_recall_optimized,val_specificity_optimized,val_true_negatives,val_true_positives
0,186,,0.9128000140190125,0.9227774143218994,0.2871628701686859,0.7876409292221069,0.45499998331069946,0.39944905042648315,0.37254902720451355,78.0,358.0,0.2518005669116974,0.28827038407325745,0.6502242088317871,0.925057590007782,4419.0,145.0
0,186,0.40013957023620605,,,,,,,,,,,,,,,
1,373,,0.9165999889373779,0.9304528832435608,0.31074225902557373,0.8088669180870056,0.5,0.42482757568359375,0.42482757568359375,69.0,348.0,0.18092282116413116,0.306772917509079,0.6905829310417175,0.9271509051322937,4429.0,154.0
1,373,0.24397705495357513,,,,,,,,,,,,,,,
2,560,,0.9160000085830688,0.9333540797233582,0.31336134672164917,0.8128279447555542,0.4599999785423279,0.4262295067310333,0.41554558277130127,67.0,353.0,0.15246257185935974,0.30648329854011536,0.6995515823364258,0.9261042475700378,4424.0,156.0
2,560,0.2145993709564209,,,,,,,,,,,,,,,
3,747,,0.9223999977111816,0.934566080570221,0.30703482031822205,0.7969399094581604,0.48499998450279236,0.4310850203037262,0.42360061407089233,76.0,312.0,0.14530788362026215,0.3202614486217499,0.6591928005218506,0.9346870183944702,4465.0,147.0
3,747,0.203235924243927,,,,,,,,,,,,,,,
4,934,,0.9182000160217285,0.9340083599090576,0.3052841126918793,0.8097043037414551,0.44999998807907104,0.4295676350593567,0.41074249148368835,69.0,340.0,0.13889923691749573,0.311740905046463,0.6905829310417175,0.9288256168365479,4437.0,154.0
4,934,0.1970168650150299,,,,,,,,,,,,,,,
5,1121,,0.925000011920929,0.9353647828102112,0.30417925119400024,0.7897506952285767,0.4949999749660492,0.4326777756214142,0.4250764548778534,80.0,295.0,0.13711340725421906,0.3264840245246887,0.6412556171417236,0.9382457733154297,4482.0,143.0
5,1121,0.1934099942445755,,,,,,,,,,,,,,,
6,1308,,0.9190000295639038,0.9348672032356262,0.2978345453739166,0.8037105202674866,0.4399999976158142,0.4271569848060608,0.40066778659820557,72.0,333.0,0.1333410143852234,0.31198346614837646,0.6771300435066223,0.9302909970283508,4444.0,151.0
6,1308,0.19072048366069794,,,,,,,,,,,,,,,
7,1495,,0.9236000180244446,0.9347208142280579,0.2989841103553772,0.7911554574966431,0.4650000035762787,0.4298507571220398,0.4207119643688202,79.0,303.0,0.1314917355775833,0.3221476376056671,0.6457399129867554,0.9365710616111755,4474.0,144.0
7,1495,0.18775662779808044,,,,,,,,,,,,,,,
8,1682,,0.9204000234603882,0.9348878860473633,0.3034692406654358,0.7980307340621948,0.45499998331069946,0.4265129864215851,0.41693809628486633,75.0,323.0,0.13398802280426025,0.31422504782676697,0.6636771559715271,0.9323843121528625,4454.0,148.0
8,1682,0.18677537143230438,,,,,,,,,,,,,,,
9,1869,,0.9147999882698059,0.9345452189445496,0.3070352077484131,0.8164748549461365,0.41999998688697815,0.4258759915828705,0.41558441519737244,65.0,361.0,0.1330532729625702,0.30443158745765686,0.7085201740264893,0.9244295358657837,4416.0,158.0
9,1869,0.18519015610218048,,,,,,,,,,,,,,,
10,2056,,0.9269999861717224,0.9358003735542297,0.31460511684417725,0.7801099419593811,0.48499998450279236,0.43057721853256226,0.4253246784210205,85.0,280.0,0.13256868720054626,0.330143541097641,0.6188340783119202,0.941385805606842,4497.0,138.0
10,2056,0.1860753446817398,,,,,,,,,,,,,,,
11,2243,,0.9204000234603882,0.9350954294204712,0.31470316648483276,0.8044431805610657,0.4099999964237213,0.43142855167388916,0.4056939482688904,72.0,326.0,0.12825551629066467,0.31656184792518616,0.6771300435066223,0.931756317615509,4451.0,151.0
11,2243,0.1840859204530716,,,,,,,,,,,,,,,
12,2430,,0.9241999983787537,0.9359561800956726,0.3195611238479614,0.7914694547653198,0.4350000023841858,0.43178409337997437,0.41404804587364197,79.0,300.0,0.12792067229747772,0.3243243098258972,0.6457399129867554,0.937199056148529,4477.0,144.0
12,2430,0.18445774912834167,,,,,,,,,,,,,,,
