epoch,step,train_loss,val_auroc,val_f1,val_loss
0,49,0.43920034170150757,,,
0,99,0.36859551072120667,,,
0,149,0.2738235294818878,,,
0,175,,0.5,0.0,0.2500980794429779
1,199,0.19522705674171448,,,
1,249,0.16564196348190308,,,
1,299,0.18166907131671906,,,
1,349,0.17769882082939148,,,
1,351,,0.5,0.0,0.18142707645893097
2,399,0.2012379765510559,,,
2,449,0.1532926708459854,,,
2,499,0.1772674024105072,,,
2,527,,0.5,0.0,0.18123383820056915
3,549,0.2129562646150589,,,
3,599,0.12951453030109406,,,
3,649,0.14126789569854736,,,
3,699,0.1418110728263855,,,
3,703,,0.5,0.0,0.18123064935207367
4,749,0.16526031494140625,,,
4,799,0.15330439805984497,,,
4,849,0.2252025157213211,,,
4,879,,0.5,0.0,0.1812404841184616
5,899,0.14217235147953033,,,
5,949,0.10439947247505188,,,
5,999,0.2852865755558014,,,
5,1049,0.15335220098495483,,,
5,1055,,0.5,0.0,0.1812126636505127
6,1099,0.1892153024673462,,,
6,1149,0.26099395751953125,,,
6,1199,0.2263488471508026,,,
6,1231,,0.4991626441478729,0.0,0.1812087893486023
7,1249,0.22500444948673248,,,
7,1299,0.1286974996328354,,,
7,1349,0.20131203532218933,,,
7,1399,0.1536649912595749,,,
7,1407,,0.5,0.0,0.18121904134750366
8,1449,0.14142368733882904,,,
8,1499,0.16538077592849731,,,
8,1549,0.20111310482025146,,,
8,1583,,0.5,0.0,0.18120884895324707
9,1599,0.16545532643795013,,,
9,1649,0.1892600953578949,,,
9,1699,0.2134770005941391,,,
9,1749,0.16570597887039185,,,
9,1759,,0.5,0.0,0.1812397986650467
10,1799,0.1539498269557953,,,
10,1849,0.16528429090976715,,,
10,1899,0.18957626819610596,,,
10,1935,,0.5,0.0,0.1812097728252411
11,1949,0.22467774152755737,,,
11,1999,0.16521403193473816,,,
11,2049,0.22526520490646362,,,
11,2099,0.12889276444911957,,,
11,2111,,0.5,0.0,0.18120506405830383
12,2149,0.12919661402702332,,,
12,2199,0.18922080099582672,,,
12,2249,0.29495659470558167,,,
12,2287,,0.5008373260498047,0.0,0.18123950064182281
13,2299,0.16523458063602448,,,
13,2349,0.1893608719110489,,,
13,2399,0.24771198630332947,,,
13,2449,0.16512997448444366,,,
13,2463,,0.4991626441478729,0.0,0.18122005462646484
14,2499,0.18928994238376617,,,
14,2549,0.22571823000907898,,,
14,2599,0.16557729244232178,,,
14,2639,,0.5,0.0,0.18121185898780823
15,2649,0.18925529718399048,,,
15,2699,0.18926933407783508,,,
15,2749,0.16517849266529083,,,
15,2799,0.23775291442871094,,,
15,2815,,0.5,0.0,0.18124112486839294
16,2849,0.18949612975120544,,,
16,2899,0.17741869390010834,,,
16,2949,0.22603541612625122,,,
16,2991,,0.5,0.0,0.18121753633022308
17,2999,0.2488354593515396,,,
17,3049,0.2015330046415329,,,
17,3099,0.1893087476491928,,,
17,3149,0.2487964630126953,,,
17,3167,,0.5,0.0,0.18124698102474213
18,3199,0.1536129266023636,,,
18,3249,0.14246226847171783,,,
18,3299,0.1413865089416504,,,
18,3343,,0.4991626441478729,0.0,0.1813521534204483
19,3349,0.10299243777990341,,,
19,3399,0.1893594115972519,,,
19,3449,0.21321505308151245,,,
19,3499,0.21335884928703308,,,
19,3519,,0.5,0.0,0.18131375312805176
20,3549,0.16536524891853333,,,
20,3599,0.20115448534488678,,,
20,3649,0.2145826369524002,,,
20,3695,,0.5,0.0,0.18134425580501556
21,3699,0.17753344774246216,,,
21,3749,0.2363351732492447,,,
21,3799,0.285081684589386,,,
21,3849,0.15298740565776825,,,
21,3871,,0.5,0.0,0.18130584061145782
22,3899,0.16556163132190704,,,
22,3949,0.10417011380195618,,,
22,3999,0.21248118579387665,,,
22,4047,,0.5,0.0,0.18132996559143066
23,4049,0.1895873248577118,,,
23,4099,0.1419338434934616,,,
23,4149,0.10515262931585312,,,
23,4199,0.17750747501850128,,,
23,4223,,0.5,0.0,0.18122021853923798
24,4249,0.1180500015616417,,,
24,4299,0.15332931280136108,,,
24,4349,0.17764978110790253,,,
24,4399,0.13675756752490997,,,
24,4399,,0.5,0.0,0.18126507103443146
25,4449,0.18942326307296753,,,
25,4499,0.1317657232284546,,,
25,4549,0.16534709930419922,,,
25,4575,,0.5,0.0,0.1812455654144287
26,4599,0.17727035284042358,,,
26,4649,0.1773853451013565,,,
26,4699,0.21322235465049744,,,
26,4749,0.1893797665834427,,,
26,4751,,0.5,0.0,0.18121209740638733
27,4799,0.13096612691879272,,,
27,4849,0.15314538776874542,,,
27,4899,0.20125308632850647,,,
27,4927,,0.5,0.0,0.18121223151683807
28,4949,0.21276167035102844,,,
28,4999,0.23640309274196625,,,
28,5049,0.09550583362579346,,,
28,5099,0.15252768993377686,,,
28,5103,,0.5008373260498047,0.0,0.18146224319934845
29,5149,0.17729029059410095,,,
29,5199,0.1651780754327774,,,
29,5249,0.16542717814445496,,,
29,5279,,0.5,0.0,0.18129488825798035
30,5299,0.15341264009475708,,,
30,5349,0.20138521492481232,,,
30,5399,0.20154452323913574,,,
30,5449,0.20099307596683502,,,
30,5455,,0.5,0.0,0.18137942254543304
31,5499,0.1532737761735916,,,
31,5549,0.16552841663360596,,,
31,5599,0.16504955291748047,,,
31,5631,,0.5,0.0,0.18123434484004974
32,5649,0.21317066252231598,,,
32,5699,0.15389931201934814,,,
32,5749,0.15325485169887543,,,
32,5799,0.15398743748664856,,,
32,5807,,0.5,0.0,0.18123504519462585
33,5849,0.14272840321063995,,,
33,5899,0.11780031025409698,,,
33,5949,0.17738623917102814,,,
33,5983,,0.5,0.0,0.18120574951171875
34,5999,0.1535588949918747,,,
34,6049,0.16529341042041779,,,
34,6099,0.11860914528369904,,,
34,6149,0.24910986423492432,,,
34,6159,,0.5,0.0,0.1812068670988083
35,6199,0.24881821870803833,,,
35,6249,0.22544819116592407,,,
35,6299,0.20151229202747345,,,
35,6335,,0.5008373260498047,0.0,0.18125854432582855
36,6349,0.14107272028923035,,,
36,6399,0.24939455091953278,,,
36,6449,0.2133447229862213,,,
36,6499,0.16519880294799805,,,
36,6511,,0.5,0.0,0.18121930956840515
37,6549,0.20147067308425903,,,
37,6599,0.16597497463226318,,,
37,6649,0.17740662395954132,,,
37,6687,,0.5,0.0,0.18134449422359467
38,6699,0.2505536377429962,,,
38,6749,0.11735598742961884,,,
38,6799,0.16510623693466187,,,
38,6849,0.17726846039295197,,,
38,6863,,0.5,0.0,0.18125060200691223
39,6899,0.16544707119464874,,,
39,6949,0.21424917876720428,,,
39,6999,0.20100070536136627,,,
39,7039,,0.5,0.0,0.1813281774520874
40,7049,0.18921001255512238,,,
40,7099,0.2259131520986557,,,
40,7149,0.15343646705150604,,,
40,7199,0.2489800900220871,,,
40,7215,,0.5,0.0,0.1814803034067154
41,7249,0.1309531331062317,,,
41,7299,0.2132243812084198,,,
41,7349,0.17727236449718475,,,
41,7391,,0.5,0.0,0.1812150627374649
42,7399,0.16530866920948029,,,
42,7449,0.16550305485725403,,,
42,7499,0.1535048484802246,,,
42,7549,0.21297672390937805,,,
42,7567,,0.5,0.0,0.1812051236629486
43,7599,0.16522547602653503,,,
43,7649,0.1536531150341034,,,
43,7699,0.1284894496202469,,,
43,7743,,0.5,0.0,0.18132981657981873
44,7749,0.21265381574630737,,,
44,7799,0.1892518252134323,,,
