epoch,step,train_loss,val_auroc,val_f1,val_loss
0,49,0.5653307437896729,,,
0,87,,0.9320313930511475,0.32576984167099,0.5641300082206726
1,99,0.6021690964698792,,,
1,149,0.4914247393608093,,,
1,175,,0.9336854219436646,0.3080260157585144,0.5543469190597534
2,199,0.49706411361694336,,,
2,249,0.5735433101654053,,,
2,263,,0.9307800531387329,0.30294328927993774,0.5610209703445435
3,299,0.41774964332580566,,,
3,349,0.5625600218772888,,,
3,351,,0.9345678091049194,0.31085044145584106,0.5481299757957458
4,399,0.5287703275680542,,,
4,439,,0.9304505586624146,0.3206225633621216,0.5591536164283752
5,449,0.5021077990531921,,,
5,499,0.4798007309436798,,,
5,527,,0.9321966171264648,0.28590336441993713,0.5684368014335632
6,549,0.5973631143569946,,,
6,599,0.6428165435791016,,,
6,615,,0.9321759939193726,0.3356401324272156,0.5876482129096985
7,649,0.5684545636177063,,,
7,699,0.48884955048561096,,,
7,703,,0.9303078651428223,0.3094339668750763,0.5631849765777588
8,749,0.5562409162521362,,,
8,791,,0.9264037013053894,0.3105095624923706,0.6062212586402893
9,799,0.567715585231781,,,
9,849,0.5773965120315552,,,
9,879,,0.9312766790390015,0.3153846263885498,0.5769208073616028
10,899,0.40033549070358276,,,
10,949,0.47674256563186646,,,
10,967,,0.9299211502075195,0.3096676766872406,0.5690503120422363
11,999,0.5478571653366089,,,
11,1049,0.5017855167388916,,,
11,1055,,0.9289222955703735,0.32613909244537354,0.6104673743247986
12,1099,0.46418988704681396,,,
12,1143,,0.9289795160293579,0.32585203647613525,0.6350274682044983
13,1149,0.48184147477149963,,,
13,1199,0.5555365085601807,,,
13,1231,,0.9270148277282715,0.31181102991104126,0.6234522461891174
14,1249,0.48648130893707275,,,
14,1299,0.5192425847053528,,,
14,1319,,0.9247318506240845,0.3002958595752716,0.6396579146385193
15,1349,0.4760620594024658,,,
15,1399,0.49882763624191284,,,
15,1407,,0.9230402708053589,0.3120124936103821,0.681982696056366
16,1449,0.4372773766517639,,,
16,1495,,0.9268890023231506,0.3291351795196533,0.698249101638794
17,1499,0.4505879580974579,,,
17,1549,0.41312360763549805,,,
17,1583,,0.9243009686470032,0.3234323561191559,0.7431255578994751
18,1599,0.47493523359298706,,,
18,1649,0.44192051887512207,,,
18,1671,,0.9238146543502808,0.3206477761268616,0.7278355956077576
19,1699,0.388225793838501,,,
19,1749,0.40468326210975647,,,
19,1759,,0.9208266735076904,0.32853513956069946,0.833341121673584
20,1799,0.40190714597702026,,,
20,1847,,0.9177373647689819,0.32418951392173767,0.8638759851455688
21,1849,0.37795525789260864,,,
21,1899,0.39054253697395325,,,
21,1935,,0.9197762608528137,0.341941237449646,0.93610018491745
22,1949,0.3807527720928192,,,
22,1999,0.3608332872390747,,,
22,2023,,0.9181325435638428,0.34124889969825745,0.9958530068397522
23,2049,0.3894389271736145,,,
23,2099,0.37809234857559204,,,
23,2111,,0.9193951487541199,0.34219858050346375,0.982022762298584
24,2149,0.35485124588012695,,,
24,2199,0.3504551649093628,,,
24,2199,,0.9175280332565308,0.34727272391319275,1.0954142808914185
25,2249,0.3779910206794739,,,
25,2287,,0.9168868660926819,0.3494968116283417,1.124109148979187
26,2299,0.31903189420700073,,,
26,2349,0.3809722363948822,,,
26,2375,,0.9172736406326294,0.34958600997924805,1.1269721984863281
27,2399,0.37723129987716675,,,
27,2449,0.33519113063812256,,,
27,2463,,0.9170793294906616,0.3475887179374695,1.1198238134384155
28,2499,0.34201139211654663,,,
28,2549,0.3833085000514984,,,
28,2551,,0.9167789220809937,0.3479052782058716,1.130914330482483
29,2599,0.40898963809013367,,,
29,2639,,0.9167413711547852,0.34981685876846313,1.1451176404953003
30,2640,,0.9167413711547852,0.34981685876846313,1.1451176404953003
