epoch,step,train_loss,val_auroc,val_f1,val_loss
0,49,0.8788479566574097,,,
0,87,,0.9235978722572327,0.31091180443763733,0.6589130759239197
1,99,0.6616834402084351,,,
1,149,0.51017165184021,,,
1,175,,0.9313188791275024,0.32066869735717773,0.578441858291626
2,199,0.5430749654769897,,,
2,249,0.6549796462059021,,,
2,263,,0.9344683289527893,0.32550859451293945,0.5558004975318909
3,299,0.4207553267478943,,,
3,349,0.5830541849136353,,,
3,351,,0.9343556761741638,0.32634031772613525,0.5525500178337097
4,399,0.494366317987442,,,
4,439,,0.9356679916381836,0.3333333432674408,0.5407257080078125
5,449,0.5394530296325684,,,
5,499,0.5450260043144226,,,
5,527,,0.9356755018234253,0.33887043595314026,0.5400313138961792
6,549,0.40288907289505005,,,
6,599,0.4639137387275696,,,
6,615,,0.9361917972564697,0.33924052119255066,0.5399657487869263
7,649,0.5473015904426575,,,
7,699,0.5186387896537781,,,
7,703,,0.9343894720077515,0.3470790386199951,0.5484862923622131
8,749,0.787934422492981,,,
8,791,,0.9352943897247314,0.3360389471054077,0.5376670360565186
9,799,0.5292765498161316,,,
9,849,0.6389394402503967,,,
9,879,,0.9360031485557556,0.3444730043411255,0.5404242873191833
10,899,0.4583870768547058,,,
10,949,0.5135430097579956,,,
10,967,,0.9352633953094482,0.3288749158382416,0.5359083414077759
11,999,0.6227831244468689,,,
11,1049,0.6450756788253784,,,
11,1055,,0.9363241791725159,0.31811264157295227,0.5345940589904785
12,1099,0.5200602412223816,,,
12,1143,,0.9363710880279541,0.3347005844116211,0.5320616960525513
13,1149,0.3950512707233429,,,
13,1199,0.46290361881256104,,,
13,1231,,0.9359618425369263,0.3178410828113556,0.5360400676727295
14,1249,0.49884033203125,,,
14,1299,0.5814592838287354,,,
14,1319,,0.9360247254371643,0.3291535973548889,0.532325029373169
15,1349,0.5721473097801208,,,
15,1399,0.6196619272232056,,,
15,1407,,0.9352539777755737,0.3366500735282898,0.5373114943504333
16,1449,0.5463452339172363,,,
16,1495,,0.9360697269439697,0.3268178403377533,0.5311335325241089
17,1499,0.5116742253303528,,,
17,1549,0.5476128458976746,,,
17,1583,,0.9364020824432373,0.33360323309898376,0.5310486555099487
18,1599,0.37703704833984375,,,
18,1649,0.5179692506790161,,,
18,1671,,0.9364452362060547,0.3352601230144501,0.531453549861908
19,1699,0.47878021001815796,,,
19,1749,0.5521852374076843,,,
19,1759,,0.93624347448349,0.33172303438186646,0.5312619209289551
20,1799,0.5500767230987549,,,
20,1847,,0.9361945986747742,0.3325415551662445,0.530997633934021
21,1849,0.5511733293533325,,,
21,1899,0.4753630459308624,,,
21,1935,,0.9363157749176025,0.330946683883667,0.5299218893051147
22,1949,0.5345796346664429,,,
22,1999,0.4410163164138794,,,
22,2023,,0.9363458156585693,0.33065810799598694,0.5301279425621033
23,2049,0.5038500428199768,,,
23,2099,0.5007774829864502,,,
23,2111,,0.9364058375358582,0.33360323309898376,0.5306476354598999
24,2149,0.4342520833015442,,,
24,2199,0.5469133257865906,,,
24,2199,,0.9363251328468323,0.33252623677253723,0.5305039286613464
25,2249,0.5077579617500305,,,
25,2287,,0.9363335371017456,0.33360323309898376,0.5308667421340942
26,2299,0.3885062038898468,,,
26,2349,0.6405230760574341,,,
26,2375,,0.9362894296646118,0.3319903314113617,0.5306369066238403
27,2399,0.4212358891963959,,,
27,2449,0.610258936882019,,,
27,2463,,0.9362847805023193,0.33118972182273865,0.5306957960128784
28,2499,0.5247913002967834,,,
28,2549,0.5753061771392822,,,
28,2551,,0.9362753629684448,0.3319903314113617,0.5306828022003174
29,2599,0.4975336790084839,,,
29,2639,,0.9362688064575195,0.3319903314113617,0.5306822657585144
30,2640,,0.9362688064575195,0.3319903314113617,0.5306822657585144
