epoch,step,train_loss,val_auroc,val_f1,val_loss
0,49,0.6855603456497192,,,
0,87,,0.9305716753005981,0.33673468232154846,0.5779318809509277
1,99,0.5591756105422974,,,
1,149,0.5484843254089355,,,
1,175,,0.9357539415359497,0.33579033613204956,0.5447112917900085
2,199,0.6316664814949036,,,
2,249,0.5091320872306824,,,
2,263,,0.9329569339752197,0.32956382632255554,0.5588127374649048
3,299,0.4580497741699219,,,
3,349,0.6084469556808472,,,
3,351,,0.9311264753341675,0.31481480598449707,0.5630928874015808
4,399,0.4216713607311249,,,
4,439,,0.9331812858581543,0.30894309282302856,0.5542032718658447
5,449,0.5882300734519958,,,
5,499,0.6358811259269714,,,
5,527,,0.9321393370628357,0.32341110706329346,0.5624917149543762
6,549,0.46220988035202026,,,
6,599,0.5963509678840637,,,
6,615,,0.9343059062957764,0.33196383714675903,0.5658090710639954
7,649,0.46610867977142334,,,
7,699,0.42941808700561523,,,
7,703,,0.9297934174537659,0.2997888922691345,0.5669985413551331
8,749,0.5788167119026184,,,
8,791,,0.9329625964164734,0.3366834223270416,0.5860256552696228
9,799,0.5031928420066833,,,
9,849,0.4036693274974823,,,
9,879,,0.9336553812026978,0.3477477431297302,0.607991635799408
10,899,0.4225519299507141,,,
10,949,0.4477948546409607,,,
10,967,,0.9316558837890625,0.32058584690093994,0.5885459780693054
11,999,0.4400237798690796,,,
11,1049,0.43484368920326233,,,
11,1055,,0.9312212467193604,0.3249390721321106,0.602977454662323
12,1099,0.3580312132835388,,,
12,1143,,0.9310870170593262,0.3103448152542114,0.5790193676948547
13,1149,0.452504426240921,,,
13,1199,0.47162044048309326,,,
13,1231,,0.9301342368125916,0.31455397605895996,0.5971580147743225
14,1249,0.6173563599586487,,,
14,1299,0.49211418628692627,,,
14,1319,,0.9312738180160522,0.32247814536094666,0.6022394299507141
15,1349,0.4518980383872986,,,
15,1399,0.4330901503562927,,,
15,1407,,0.9285026788711548,0.31832796335220337,0.620554506778717
16,1449,0.5221276879310608,,,
16,1495,,0.926736056804657,0.3258891701698303,0.7041000723838806
17,1499,0.5311532020568848,,,
17,1549,0.4940214157104492,,,
17,1583,,0.9284989833831787,0.3264633119106293,0.6596049666404724
18,1599,0.38096457719802856,,,
18,1649,0.5195379257202148,,,
18,1671,,0.9269509315490723,0.3280334770679474,0.7006464600563049
19,1699,0.44616973400115967,,,
19,1749,0.43937087059020996,,,
19,1759,,0.9261792898178101,0.32236841320991516,0.6952311396598816
20,1799,0.4543253183364868,,,
20,1847,,0.9274334907531738,0.330788791179657,0.720323383808136
21,1849,0.3754630982875824,,,
21,1899,0.44805896282196045,,,
21,1935,,0.9259146451950073,0.33275261521339417,0.7689272165298462
22,1949,0.4484139680862427,,,
22,1999,0.38306868076324463,,,
22,2023,,0.9256818294525146,0.32800671458244324,0.748724639415741
23,2049,0.4194132685661316,,,
23,2099,0.37764453887939453,,,
23,2111,,0.9253706336021423,0.32967033982276917,0.7716723084449768
24,2149,0.39992642402648926,,,
24,2199,0.39371296763420105,,,
24,2199,,0.9243807196617126,0.33391305804252625,0.8125596046447754
25,2249,0.39483195543289185,,,
25,2287,,0.9253467321395874,0.32904884219169617,0.7787014245986938
26,2299,0.4947647452354431,,,
26,2349,0.41496434807777405,,,
26,2375,,0.9245901107788086,0.3307626247406006,0.7971821427345276
27,2399,0.32592809200286865,,,
27,2449,0.4130399227142334,,,
27,2463,,0.9245337247848511,0.33218589425086975,0.8095815181732178
28,2499,0.4693034291267395,,,
28,2549,0.5905205011367798,,,
28,2551,,0.9245402812957764,0.33304572105407715,0.811362624168396
29,2599,0.46965163946151733,,,
29,2639,,0.92453932762146,0.3327586352825165,0.8115662336349487
30,2640,,0.92453932762146,0.3327586352825165,0.8115662336349487
